name,value
Increases self ATK by 15% and DEF by 15%.,"ATK meningkat 15%, DEF meningkat 15%"
Increase self Max HP by 20% and DEF by 20%.,"Max HP meningkat 20%, DEF meningkat 20%"
Increases self Max HP by 3%.,Max HP meningkat 3%
Increases self ATK by 8%.,ATK meningkat 8%
Increases self ATK by 3%.,ATK meningkat 3%
Increases self ATK by 4% and Leech by 2%.,"ATK meningkat 4%, Leech meningkat 2%"
Increases self ATK by 12% and DMG reflection by 12%.,"ATK meningkat 12%, DMG Reflection meningkat 12%"
Increases self Max HP by 3%.,Max HP meningkat 3%
Increases self Max HP by 6% and Leech by 2%.,"Max HP meningkat 6%, Leech meningkat 2%"
Increases self ATK by 4% and CRIT by 4%.,"ATK meningkat 4%, Crit meningkat 4%"
Increases self Max HP by 8% and M.RES by 8%.,"Max HP meningkat 8%, M.RES meningkat 8%"
Increases self Max HP by 4%.,Max HP meningkat 4%
Increases self ATK by 8%.,ATK meningkat 8%
Increases self ATK by 4% and ACC by 4%.,"ATK meningkat 4%, ACC meningkat 4%"
Increases self Max HP by 8% and EVA by 8%,"Max HP meningkat 8%, EVA meningkat 8%"
Increases self ATK by 12% and self CRIT by 12%.,"Crit meningkat 12%, ATK meningkat 12%"
Increases self Max HP by 15% and CRIT by 15%.,"Max HP meningkat 15%, Crit meningkat 15%"
Increases self ATK by 10% and EVA by 10%,"ATK meningkat 10%, EVA meningkat 10%"
Increases self Max HP by 15% and DEF by 15%,"Max HP meningkat 15%, DEF meningkat 15%"
Increase self ATK by 24%,ATK meningkat 24%
Increases self Max HP by 4% and ATK by 4%.,"Max HP meningkat 4%, ATK meningkat 4%"
Increases self ATK by 15%,ATK meningkat 15%
Increases self ATK by 3% and CRIT by 3%.,"ATK meningkat 3%, Crit meningkat 3%"
Increases self Max HP by 6% and Leech by 2%.,"Max HP meningkat 6%, Leech meningkat 2%"
Increases self Max HP by 8% and EVA by 8%.,"Max HP meningkat 8%, EVA meningkat 8%"
Increases self ATK by 12% and Leech by 3%.,"ATK meningkat 12%, Leech meningkat 3%"
Increases self ATK by 4%.,ATK meningkat 4%
Increases self Max HP by 8%.,Max HP meningkat 8%
Increases self Max HP by 5% and DEF by 5%.,"Max HP meningkat 5%, DEF meningkat 5%"
Increases self ATK by 10% and Leech by 5%,"ATK meningkat 10%, Leech meningkat 5%"
Increases self Max HP by 18%,Max HP meningkat 18%
Increases self ATK by 20% and CRIT by 20%,"ATK meningkat 20%, Crit meningkat 20%"
Increases self ATK by 5% and Leech by 2%.,"ATK meningkat 5%, Leech meningkat 2%"
Increases self Max HP by 10% and ACC by 10%,"Max HP meningkat 10%, ACC meningkat 10%"
Increases self Max HP by 5% and CRIT by 5%,"Max HP meningkat 5%, Crit meningkat 5%"
Increases self ATK by 3% and ACC by 3%.,"ATK meningkat 3%, ACC meningkat 3%"
Increases self ATK by 8% and CRIT by 8%.,"ATK meningkat 8%, Crit meningkat 8%"
Increases self max HP by 4% and Leech by 1%.,"Max HP meningkat 4%, Leech meningkat 1%"
Increases self max HP by 8% and DEF by 8%.,"Max HP meningkat 8%, DEF meningkat 8%"
Increases self Max HP by 5% and Leech by 2%.,"Max HP meningkat 5%, Leech meningkat 2%"
Increases self ATK by 10% and CRIT by 10%.,"ATK meningkat 10%, Crit meningkat 10%"
Increases self Max HP by 15% and DEF by 15%.,"Max HP meningkat 15%, DEF meningkat 15%"
Increase self ATK by 20% and ACC by 20%.,"ATK meningkat 20%, ACC meningkat 20%"
Increases self Max HP by 12% and Leech by 6%.,"Max HP meningkat 12%, Leech meningkat 6%"
Increases self Max HP by 10% and DEF by 10%.,"Max HP meningkat 10%, DEF meningkat 10%"
Increases self ATK by 15% and M.RES by 15%,"ATK meningkat 15%, M.RES meningkat 15%"
Increases Leech by 10% and CRIT by 20%,"Leech meningkat 10%, Crit meningkat 20%"
Increase self ATK by 25% and Crit DMG by 25%.,"ATK meningkat 25%, Crit DMG meningkat 25%"
Increases self Max HP by 4% and DEF by 4%.,"Max HP meningkat 4%, DEF meningkat 4%"
Increases self ATK by 8% and Debuff RES by 20%.,"Debuff RES meningkat 20%, ATK meningkat 8%"
Increases self Max HP by 12% and M.RES by 12%.,"M.RES meningkat 12%, Max HP meningkat 12%"
Increases self ATK by 10% and DEF by 10%.,"ATK meningkat 10%, DEF meningkat 10%"
Increases self Max HP by 15% and Leech by 6%,"Max HP meningkat 15%, Leech meningkat 6%"
Increases self Debuff RES by 50%,Debuff RES meningkat 50%
Increases self ATK by 25% and DEF by 25%.,"ATK meningkat 25%, DEF meningkat 25%"
Increases self ATK by 4% and Max HP by 4%.,"ATK meningkat 4%, Max HP meningkat 4%"
Increases self DEF by 8% and CRIT by 8%.,"DEF meningkat 8%, Crit meningkat 8%"
Increases self ATK by 12% and Leech by 6%.,"ATK meningkat 12%, Leech meningkat 6%"
Increases self ATK by 8% and CRIT by 8%.,"ATK meningkat 8%, Crit meningkat 8%"
Increases self Restore HP by 6% and DMG reflection by 15%.,"HP Recovery meningkat 6%, DMG Reflection meningkat 15%"
Increases self ATK by 5% and CRIT by 5%.,"ATK meningkat 5%, Crit meningkat 5%"
Increases self Max HP by 10% and DEF by 10%,"Max HP bertambah 10%, DEF bertambah 10%"
Increases Leech by 6% and increases Crit DMG by 45%.,"Leech meningkat 6%, Crit DMG meningkat 45%"
Increase self ATK by 28%.,ATK meningkat 28%
Increases self ATK by 4% and CRIT by 4%.,"ATK meningkat 4%, Crit meningkat 4%"
Increases self Crit DMG by 40% and Leech by 6%.,"Crit DMG meningkat 40%, Leech meningkat 6%"
Increases self Max HP by 12% and DEF by 12%.,"Max HP meningkat 12%, DEF meningkat 12%"
Increases self CRIT by 15% and Crit DMG by 50%.,"Crit meningkat 15%, Crit DMG meningkat 50%"
Increases self ATK by 20% and Leech by 10%.,"ATK meningkat 20%, Leech meningkat 10%"
Increase self P.RES by 25% and M.RES by 25%.,"P.RES meningkat 25%, M.RES meningkat 25%"
Increases self Max HP by 5% and DEF by 5%.,"Max HP bertambah 5%, DEF bertambah 5%"
Increases self ATK by 10% and Leech by 5%.,"ATK bertambah 10%, Leech bertambah 5%"
Increases self CRIT by 15% and P.RES by 15%.,"Critical hit bertambah 15%, physical defense bertambah 15%"
Increase self ATK by 24% and M.RES by 20%.,"ATK bertambah 24%, magic defense bertambah 20%"
MAIN_HERO_AWAKE_NEED,Awaken memerlukan {0} Angel Lv.{1} (saat ini punya {2})
MAIN_HERO_AWAKE_NEED_AWAKE,Awaken memerlukan {0} Angel Lv.{1} Awaken hingga {2} (saat ini punya {3})
HERO_COUNT_NOT_ENOUGH,Syarat Awaken belum terpenuhi
SKILL_MAIN_OPEN_QUALITY_LEVEL,Dibuka di Lv.{0}
Snowy Soul,Lady of Snow
Invading Mist,Serangan Kabut
Dawn at Japan,Senja di Jepang
Eerie Shrine,Shrine Menakutkan
Damsel in Distress,Menyelamatkan Jelita
Waning Moon,Bulan Terbenam
Bloodbath in Forest,Pertumpahan Darah
Dragon Fight,Tangga Turun
Submerged Atlantis,Titik Bahaya
The Lost Moon,Bulan Terang
Temple Ruins I,Reruntuhan Kuil I
Temple Ruins II,Reruntuhan Kuil II
Gloomy Hallway I,Koridor Gelap I
Gloomy Hallway II,Koridor Gelap II
Dementing Ghosts I,Bayangan Hantu I
Dementing Ghosts II,Bayangan Hantu II
Sparks of Fire I,Api Bintang I
Sparks of Fire II,Api Bintang II
Gate of Serpents I,Gerbang Ular Beracun I
Gate of Serpents II,Gerbang Ular Beracun II
Demise of the Gods I,Kehancuran Dewa I
Demise of the Gods II,Kehancuran Dewa II
Pandora's Smile I,Senyuman Pandora I
Pandora's Smile II,Senyuman Pandora II
War on Gods I,Pertempuran dengan Dewa I
War on Gods II,Pertempuran dengan Dewa II
Dune Sea I,Lautan Pasir I
Dune Sea II,Lautan Pasir II
Summer Snow I,Salju Musim Panas I
Summer Snow II,Salju Musim Panas II
Heavenly Tomb I,Kuburan Dewa I
Heavenly Tomb II,Kuburan Dewa II
Death Sacrifice I,Kurban Kematian I
Death Sacrifice II,Kurban Kematian II
Curse I,Kutukan I
Curse II,Kutukan II
Dead Souls I,Arwah Mati I
Dead Souls II,Arwah Mati II
Hall of Story I,Aula Cerita I
Hall of Story II,Aula Cerita II
Heir of Fire I,Pengendali Api I
Heir of Fire II,Pengendali Api II
Burning Hell I,Neraka Terbakar I
Burning Hell II,Neraka Terbakar II
Whispering Woods I,Hutan Berbisik I
Whispering Woods II,Hutan Berbisik II
Bone Plains I,Dataran Tengkorak I
Bone Plains II,Dataran Tengkorak II
Medusa's Lair I,Sarang Medusa I
Medusa's Lair II,Sarang Medusa II
Misty Marsh I,Rawa Kabut I
Misty Marsh II,Rawa Kabut II
Nether Bridge I,Jembatan Nether I
Nether Bridge II,Jembatan Nether II
Bloodtide Castle I,Kastil Darah I
Bloodtide Castle II,Kastil Darah II
Demise of Evil Lord I,Kehancuran Iblis  I
Demise of Evil Lord II,Kehancuran Iblis  II
Bifrost I,Jembatan Pelangi I
Bifrost II,Jembatan Pelangi II
Gold Palace I,Istana Emas I
Gold Palace II,Istana Emas II
Trial of Gunslinger I,Api Gunslinger I
Trial of Gunslinger II,Api Gunslinger II
Valkyrie I,Valkyrie I
Valkyrie II,Valkyrie II
Valhalla I,Valhalla I
Valhalla II,Valhalla II
World Tree I,Pohon Dunia I
World Tree II,Pohon Dunia II
Ragnarok I,Ragnarok I
Ragnarok II,Ragnarok II
Hellspawn I,Hellspawn I
Hellspawn II,Hellspawn II
Sky Mender I,Perajut Langit I
Sky Mender II,Perajut Langit II
Gate of Heaven I,Pintu Surga Selatan I
Gate of Heaven II,Pintu Surga Selatan II
Kunlun Ruins I,Reruntuhan Kunlun I
Kunlun Ruins II,Reruntuhan Kunlun II
Herb Garden I,Taman Herbal I
Herb Garden II,Taman Herbal II
Bagua Maze I,Delapan Trigram I
Bagua Maze II,Delapan Trigram II
Mount Buzhou I,Gunung Buzhou I
Mount Buzhou II,Gunung Buzhou II
Heaven Lake I,Danau Surga I
Heaven Lake II,Danau Surga II
Ascendance Temple I,Kuil Kebangkitan I
Ascendance Temple II,Kuil Kebangkitan II
Lost Paradise I,Taman Kepahitan I
Lost Paradise II,Taman Kepahitan II
Scorched Earth I,Bumi Terbakar I
Scorched Earth II,Bumi Terbakar II
River of Blood I,Sungai Darah I
River of Blood II,Sungai Darah II
Life-taking Kiss I,Ciuman Kematian I
Life-taking Kiss II,Ciuman Kematian II
Good and Evil I,Kebaikan Kejahatan I
Good and Evil II,Kebaikan Kejahatan II
Unholy Bible I,Kitab Kematian I
Unholy Bible II,Kitab Kematian II
Judgment I,Penghakiman I
Judgment II,Penghakiman II
Mouth of the Abyss I,Pintu Abyss I
Mouth of the Abyss II,Pintu Abyss II
Trip to the Abyss I,Perjalanan ke Abyss I
Trip to the Abyss II,Perjalanan ke Abyss II
Power Emergence I,Munculnya Kekuatan I
Power Emergence II,Munculnya Kekuatan II
Shadow in the Mist I,Bayangan dalam Kabut I
Shadow in the Mist II,Bayangan dalam Kabut II
Highwayman I,Bandit Penghadang I
Highwayman II,Bandit Penghadang II
A Helping Hand I,Uluran Tangan I
A Helping Hand II,Uluran Tangan II
Embrace of Despair I,Pelukan Putus Asa I
Embrace of Despair II,Pelukan Putus Asa II
Posthaste I,Urusan Genting I
Posthaste II,Urusan Genting II
Shadow of Demon I,Spectre I
Shadow of Demon II,Spectre II
Descending Darkness I,Turunnya Kegelapan I
Descending Darkness II,Turunnya Kegelapan II
Light of Knewledge I,Cahaya Pengetahuan I
Light of Knewledge II,Cahaya Pengetahuan II
Last of Us I,Harapan Terakhir I
Last of Us II,Harapan Terakhir II
Exhausted I,Tenaga Terakhir I
Exhausted II,Tenaga Terakhir II
Rutland Aura I,Aura Rutland I
Rutland Aura II,Aura Rutland II
Prophet I,Panduan Peramal I
Prophet II,Panduan Peramal II
Copper Wall I,Dinding Besi I
Copper Wall II,Dinding Besi II
Fairy Pointing I,Cara Pencarian I
Fairy Pointing II,Cara Pencarian II
Reorganization I,Kembali Hidup I
Reorganization II,Kembali Hidup II
Plunged I,Pengepungan I
Plunged II,Pengepungan II
Victory Flag I,Bendera Kemenangan I
Victory Flag II,Bendera Kemenangan II
Battle of Troy I,Perang Trojan I
Battle of Troy II,Perang Trojan II
Wise Man I,Pertanyaan si Bijak I
Wise Man II,Pertanyaan si Bijak II
Road to Rome I,Mengunjungi Roma I
Road to Rome II,Mengunjungi Roma II
Roman Empire I,Kerajaan Roma I
Roman Empire II,Kerajaan Roma II
Pantheon I,Pantheon I
Pantheon II,Pantheon II
HERO_TRAIN_CONFIRM,"Lakukan Train {0} kali, biaya {1} {2}"
ARMOR_FUSION_ARMOR_STRENGTHEN,"Terdapat Equipment yang sudah Enhance. Setelah Smelt, Esensi Enhance tidak akan dikembalikan, yakin mau Smelt?"
Complete Dungeon Temple Ruins I,Selesaikan Dungeon [Reruntuhan Kuil I]
Complete Dungeon Temple Ruins II,Selesaikan Dungeon [Reruntuhan Kuil II]
Complete Dungeon Gloomy Hallway I,Selesaikan Dungeon [Koridor Gelap I]
Complete Dungeon Gloomy Hallway II,Selesaikan Dungeon [Koridor Gelap II]
Complete Dungeon Dementing Ghosts I,Selesaikan Dungeon [Bayangan Hantu I]
Complete Dungeon Dementing Ghosts II,Selesaikan Dungeon [Bayangan Hantu II]
Complete Dungeon Sparks of Fire I,Selesaikan Dungeon [Api Bintang I]
Complete Dungeon Sparks of Fire II,Selesaikan Dungeon [Api Bintang II]
Complete Dungeon Gate of Serpents I,Selesaikan Dungeon [Gerbang Ular Beracun I]
Complete Dungeon Gate of Serpents II,Selesaikan Dungeon [Gerbang Ular Beracun II]
Complete Dungeon Demise of Gods I,Selesaikan Dungeon [Kehancuran Dewa I]
Complete Dungeon Demise of Gods II,Selesaikan Dungeon [Kehancuran Dewa II]
Complete Dungeon Pandora's Smile I,Selesaikan Dungeon [Senyuman Pandora I]
Complete Dungeon Pandora's Smile II,Selesaikan Dungeon [Senyuman Pandora II]
Complete Dungeon War on Gods I,Selesaikan Dungeon [Pertempuran dengan Dewa I]
Complete Dungeon War on Gods II,Selesaikan Dungeon [Pertempuran dengan Dewa II]
Complete Dungeon Dune Sea I,Selesaikan Dungeon [Lautan Pasir I]
Complete Dungeon Dune Sea II,Selesaikan Dungeon [Lautan Pasir II]
Complete Dungeon Summer Snow I,Selesaikan Dungeon [Salju Musim Panas I]
Complete Dungeon Summer Snow II,Selesaikan Dungeon [Salju Musim Panas II
Complete Dungeon Heavenly Tomb I,Selesaikan Dungeon [Kuburan Dewa I]
Complete Dungeon Heavenly Tomb II,Selesaikan Dungeon [Kuburan Dewa II]
Complete Dungeon Death Sacrifice I,Selesaikan Dungeon [Kurban Kematian I]
Complete Dungeon Death Sacrifice II,Selesaikan Dungeon [Kurban Kematian II]
Complete Dungeon Curse I,Selesaikan Dungeon [Kutukan I]
Complete Dungeon Curse II,Selesaikan Dungeon [Kutukan II]
Complete Dungeon Dead Souls I,Selesaikan Dungeon [Arwah Mati I]
Complete Dungeon Dead Souls II,Selesaikan Dungeon [Arwah Mati II]
Complete Dungeon Hall of Story I,Selesaikan Dungeon [Aula Cerita I]
Complete Dungeon Hall of Story II,Selesaikan Dungeon [Aula Cerita II]
Complete Dungeon Heir of Fire I,Selesaikan Dungeon [Pengendali Api I]
Complete Dungeon Heir of Fire II,Selesaikan Dungeon [Pengendali Api II]
Complete Dungeon Burning Hell I,Selesaikan Dungeon [Neraka Terbakar I]
Complete Dungeon Burning Hell II,Selesaikan Dungeon [Neraka Terbakar II]
Complete Dungeon Whispering Woods I,Selesaikan Dungeon [Hutan Berbisik I]
Complete Dungeon Whispering Woods II,Selesaikan Dungeon [Hutan Berbisik II]
Complete Dungeon Bone Plains I,Selesaikan Dungeon [Dataran Tengkorak I]
Complete Dungeon Bone Plains II,Selesaikan Dungeon [Dataran Tengkorak II]
Complete Dungeon Medusa's Lair I,Selesaikan Dungeon [Sarang Medusa I]
Complete Dungeon Medusa's Lair II,Selesaikan Dungeon [Sarang Medusa II]
Complete Dungeon Misty Marsh I,Selesaikan Dungeon [Rawa Kabut I]
Complete Dungeon Misty Marsh II,Selesaikan Dungeon [Rawa Kabut II]
Complete Dungeon Nether Bridge I,Selesaikan Dungeon [Jembatan Nether I]
Complete Dungeon Nether Bridge II,Selesaikan Dungeon [Jembatan Nether II]
Complete Dungeon Bloodtide Castle I,Selesaikan Dungeon [Kastil Darah I]
Complete Dungeon Bloodtide Castle II,Selesaikan Dungeon [Kastil Darah II]
Complete Dungeon Demise of Evil Lord I,Selesaikan Dungeon [Kehancuran Iblis  I]
Complete Dungeon Demise of Evil Lord II,Selesaikan Dungeon [Kehancuran Iblis  II]
Complete Dungeon Bifrost I,Selesaikan Dungeon [Jembatan Pelangi I]
Complete Dungeon Bifrost II,Selesaikan Dungeon [Jembatan Pelangi II]
Complete Dungeon Gold Palace I,Selesaikan Dungeon [Istana Emas I]
Complete Dungeon Gold Palace II,Selesaikan Dungeon [Istana Emas II]
Complete Dungeon Trial of Gunslinger I,Selesaikan Dungeon [Api Gunslinger I]
Complete Dungeon Trial of Gunslinger II,Selesaikan Dungeon [Api Gunslinger II]
Complete Dungeon Valkyrie I,Selesaikan Dungeon [Valkyrie I]
Complete Dungeon Valkyrie II,Selesaikan Dungeon [Valkyrie II]
Complete Dungeon Valhalla I,Selesaikan Dungeon [Valhalla I]
Complete Dungeon Valhalla II,Selesaikan Dungeon [Valhalla II]
Complete Dungeon World Tree I,Selesaikan Dungeon [Pohon Dunia I]
Complete Dungeon World Tree II,Selesaikan Dungeon [Pohon Dunia II]
Complete Dungeon Ragnarok I,Selesaikan Dungeon [Ragnarok I]
Complete Dungeon Ragnarok II,Selesaikan Dungeon [Ragnarok II]
Complete Dungeon Hellspawn I,Selesaikan Dungeon [Hellspawn I]
Complete Dungeon Hellspawn II,Selesaikan Dungeon [Hellspawn II]
Complete Dungeon Sky Mender I,Selesaikan Dungeon [Perajut Langit I]
Complete Dungeon Sky Mender II,Selesaikan Dungeon [Perajut Langit II]
Complete Dungeon Gate of Heaven I,Selesaikan Dungeon [Pintu Surga Selatan I]
Complete Dungeon Gate of Heaven II,Selesaikan Dungeon [Pintu Surga Selatan II]
Complete Dungeon Kunlun Ruins I,Selesaikan Dungeon [Reruntuhan Kunlun I]
Complete Dungeon Kunlun Ruins II,Selesaikan Dungeon [Reruntuhan Kunlun II]
Complete Dungeon Herb Garden I,Selesaikan Dungeon [Taman Herbal I]
Complete Dungeon Herb Garden II,Selesaikan Dungeon [Taman Herbal II]
Complete Dungeon Bagua Maze I,Selesaikan Dungeon [Delapan Trigram I]
Complete Dungeon Bagua Maze II,Selesaikan Dungeon [Delapan Trigram II]
Complete Dungeon Mount Buzhou I,Selesaikan Dungeon [Gunung Buzhou I]
Complete Dungeon Mount Buzhou II,Selesaikan Dungeon [Gunung Buzhou II]
Complete Dungeon Heaven Lake I,Selesaikan Dungeon [Danau Surga I]
Complete Dungeon Heaven Lake II,Selesaikan Dungeon [Danau Surga II]
Complete Dungeon Ascendance Temple I,Selesaikan Dungeon [Kuil Kebangkitan I]
Complete Dungeon Ascendance Temple II,Selesaikan Dungeon [Kuil Kebangkitan II]
Complete Dungeon Lost Paradise I,Selesaikan Dungeon [Taman Kepahitan I]
Complete Dungeon Lost Paradise II,Selesaikan Dungeon [Taman Kepahitan II]
Complete Dungeon Scorched Earth I,Selesaikan Dungeon [Bumi Terbakar I]
Complete Dungeon Scorched Earth II,Selesaikan Dungeon [Bumi Terbakar II]
Complete Dungeon River of Blood I,Selesaikan Dungeon [Sungai Darah I]
Complete Dungeon River of Blood II,Selesaikan Dungeon [Sungai Darah II]
Complete Dungeon Life-taking Kiss I,Selesaikan Dungeon [Ciuman Kematian I]
Complete Dungeon Life-taking Kiss II,Selesaikan Dungeon [Ciuman Kematian II]
Complete Dungeon Good and Evil I,Selesaikan Dungeon [Kebaikan Kejahatan I]
Complete Dungeon Good and Evil II,Selesaikan Dungeon [Kebaikan Kejahatan II]
Complete Dungeon Unholy Bible I,Selesaikan Dungeon [Kitab Kematian I]
Complete Dungeon Unholy Bible II,Selesaikan Dungeon [Kitab Kematian II]
Complete Dungeon Judgment I,Selesaikan Dungeon [Penghakiman I]
Complete Dungeon Judgment II,Selesaikan Dungeon [Penghakiman II]
Complete Dungeon Mouth of the Abyss I,Selesaikan Dungeon [Pintu Abyss I]
Complete Dungeon Mouth of the Abyss II,Selesaikan Dungeon [Pintu Abyss II]
Complete Dungeon Trip to the Abyss I,Selesaikan Dungeon [Perjalanan ke Abyss I]
Complete Dungeon Trip to the Abyss II,Selesaikan Dungeon [Perjalanan ke Abyss II]
Complete Dungeon Power Emergence I,Selesaikan Dungeon [Munculnya Kekuatan I]
Complete Dungeon Power Emergence II,Selesaikan Dungeon [Munculnya Kekuatan II]
Complete Dungeon Shadow in the Mist I,Selesaikan Dungeon [Bayangan dalam Kabut I]
Complete Dungeon Shadow in the Mist II,Selesaikan Dungeon [Bayangan dalam Kabut II]
Complete Dungeon Highwayman I,Selesaikan Dungeon [Bandit Penghadang I]
Complete Dungeon Highwayman II,Selesaikan Dungeon [Bandit Penghadang II]
Complete Dungeon A Helping Hand I,Selesaikan Dungeon [Uluran Tangan I]
Complete Dungeon A Helping Hand II,Selesaikan Dungeon [Uluran Tangan II]
Complete Dungeon Embrace of Despair I,Selesaikan Dungeon [Pelukan Putus Asa I]
Complete Dungeon Embrace of Despair II,Selesaikan Dungeon [Pelukan Putus Asa II]
Complete Dungeon Posthaste I,Selesaikan Dungeon [Urusan Genting I]
Complete Dungeon Posthaste II,Selesaikan Dungeon [Urusan Genting II]
Complete Dungeon Shadow of Demon I,Selesaikan Dungeon [Spectre I]
Complete Dungeon Shadow of Demon II,Selesaikan Dungeon [Spectre II]
ONE_KEY_STRENGTHEN_ARMOR_EMPTY,Tidak ada Equipment yang dapat Enhance
ONE_KEY_STRENGTHEN_ARMOR_LEVEL_MAX,Equipment telah Enhance max
Auto-equip,Equip Semua
Unequip all,Lepas Semua
Enhance all,Enhance Semua
Awakened to Max,Sudah Awaken max
Rome,Roma
Rutland,Rutland
Enter <color=#FA931AFF>Gem</color> interface,Sentuh untuk masuk antarmuka Gem
Clash of Guild not open yet. Stay tuned~,"Guild War belum dimulai, silakan menunggu beberapa saat lagi"
Trainning:,Train
Gem,Gem
Drop during Xmas event in battle and can be used to redeem items during event period.,Drop item quick combat pada periode event Chirstmas Festival bisa ditukarkan dengan item pada antarmuka event.
Gingerbread,Kue Jahe
Bell,Bel
Special events,Event Spesial
Christmas Limit 1,Natal Eksklusif 1
Christmas Limit 2,Natal Eksklusif 2
Christmas Limit 3,Natal Eksklusif 3
Frozen Snow,Bunga Salju
Arrow of Surprise,Panah Kejutan
Movement,Lagu Natal
Present,Hadiah Natal
Sleigh,Kereta Luncur Natal
Reindeer,Rusa Natal
Gear and Gems are also exchanged,Equipment dan Gem juga akan ditukar
Boss sweep 10 times,Sweep BOSS Dungeon 10x
Boss sweep 20 times,Sweep BOSS Dungeon 20x
Boss sweep 30 times,Sweep BOSS Dungeon 30x
Boss sweep 40 times,Sweep BOSS Dungeon 40x
Boss sweep 50 times,Sweep BOSS Dungeon 50x
Sky-tower unlock 50,Dibuka di Tower Langit lantai 50
Sky-tower unlock 65,Dibuka di Tower Langit lantai 65
Sky-tower unlock 80,Dibuka di Tower Langit lantai 80
Sky-tower unlock 100,Dibuka di Tower Langit lantai 100
Sky-tower unlock 120,Dibuka di Tower Langit lantai 120
SUMMON_GOLD_CONFIRM,Gunakan {0} Diamond untuk summon?
CHECKERBOARD_TITLE_1,Karunia
CHECKERBOARD_TITLE_2,Encounter
CHECKERBOARD_MINUTE_TIPS,Mendapatkan buffs selama {0}menit
CHECKERBOARD_HOUR_TIPS,Mendapatkan buffs selama {0}jam
CHECKERBOARD_MINUTE_COIN_TIPS,Buka untuk memperoleh penghasilan Koin {0} menit
CHECKERBOARD_HOUR_COIN_TIPS,Buka untuk memperoleh penghasilan Koin {0} jam
CHECKERBOARD_MINUTE_EXP_TIPS,Buka untuk memperoleh penghasilan EXP {0} menit
CHECKERBOARD_HOUR_EXP_TIPS,Buka untuk memperoleh penghasilan EXP {0} jam
CHECKERBOARD_MINUTE_FAST_BATTLE_TIPS,Buka untuk memperoleh penghasilan Battle Cepat {0} menit
CHECKERBOARD_HOUR_FAST_BATTLE_TIPS,Buka untuk memperoleh penghasilan Battle Cepat {0} jam
CHECKERBOARD_MINUTE_WEN_HAO_TIPS,Buka untuk memperoleh Kotak Harta Encounter
CHECKERBOARD_STAMINA_NOT_ENOUGH,Stamina tidak cukup
CHECKERBOARD_REWARD_HAS_GOT,Tidak dapat diambil lagi
Today is a fine day and perfect for doing:,Ini adalah hari yang indah untuk:
Today is a fine day and perfect to doing:,Ini adalah hari yang indah untuk:
It’s a beautiful day for:,Ini adalah hari yang indah untuk:
Enhance,Hari Enhance
Sky-tower rewards *2,Hadiah Sweep Tower Langit dobel:
Get more points for more rewards:,Ikuti tantangan untuk memperoleh hadiah lebih:
Ludo,Adventure
How much energy do you want?,"Tuan, berapa Stamina yang ingin anda beli?"
Discard,Buang hadiah
Claim now,Segera ambil
Do you want to discard the Ludo rewards?,"Tuan, yakin mau membuang hadiah Adventure?"
Blessing,Karunia
Claim now,Ambil hadiah
"A big treasure chest containing a large amount of coins is available, open it now?","Atas berkah para Angel, kamu menemukan kotak penuh koin, buka sekarang?"
"A big treasure chest containing a large amount of coins is available, open it now?","Atas berkah para Angel, kamu menemukan kotak penuh koin, buka sekarang?"
(Click to gain 1.5h idle coin),(Buka untuk memperoleh penghasilan koin 1.5 jam)
Energy 20/20,Energi 20/20
Energy cost: 6,Setiap energi yang dihabiskan : 6
ZDHJ_DAY_NAME_FUSION,Hari Smelt
ZDHJ_DAY_NAME_SUMMON,Hari Summon
ZDHJ_DAY_NAME_GIFT_BOX_USE,Hari Enhance
ZDHJ_DAY_NAME_TRAIN,Hari Train
ZDHJ_DAY_NAME_AWAKE,Hari Promosi
ZDHJ_DAY_NAME_GEM_UPGRADE,Hari Gem
ZDHJ_DAY_NAME_SPECIAL_DEVOUR,Hari Artefak
ZDHJ_ACTIVITY_FUSION,Rate drop Equipment dari Dungeon dobel
ZDHJ_ACTIVITY_SUMMON,Sweep BOSS akan drop Tiket Summon
ZDHJ_ACTIVITY_GIFT_BOX_USE,Ada kesempatan drop Esensi Enhance dari Dungeon
ZDHJ_ACTIVITY_TRAIN,Hadiah dobel untuk Trial Bintang
ZDHJ_ACTIVITY_AWAKE,Hadiah dobel untuk Adventure dan Encounter
ZDHJ_ACTIVITY_GEM_UPGRADE,Hadiah dobel untuk Sweep Tower Langit
ZDHJ_ACTIVITY_SPECIAL_DEVOUR,Sweep BOSS akan drop Kepingan Artefak
ZDHJ_DAY_NAME_1,Hari Smelt
ZDHJ_DAY_NAME_2,Hari Summon
ZDHJ_DAY_NAME_3,Hari Enhance
ZDHJ_DAY_NAME_4,Hari Train
ZDHJ_DAY_NAME_5,Hari Promosi
ZDHJ_DAY_NAME_6,Hari Gem
ZDHJ_DAY_NAME_7,Hari Artefak
CHECKERBOARD_STAMINA_RECOVER_TITLE,Memulihkan 1 Stamina dalam:
简体中文,Mandarin Sederhana
繁體中文,Mandarin Tradisional
TC,Mandarin Tradisional
"A great deal of EXP is available, get it now?","Atas karunia Angel, kamu menemukan tempat yang cocok untuk latihan! Masuk?"
"Battle rewards available, get it now?",Apakah kamu ingin memulihkan memori dalam mimpi?
"A mysterious treasure chest, what's inside?","Kamu menemukan Abyss yang tak berujung, mau masuk?"
"A big treasure chest containing a large amount of coins is available, open it now?","Atas berkah para Angel, kamu menemukan kotak penuh koin, buka sekarang?"
