name,value
Revenge,ราชินีสวรรค์
White-armed,เทพแขนขาว
Thanksgiving Limit 1,วันขอบคุณสุดพิเศษ1
Thanksgiving Limit 2,วันขอบคุณสุดพิเศษ2
Thanksgiving Limit 3,วันขอบคุณสุดพิเศษ3
Thanksgiving Limit 4,วันขอบคุณสุดพิเศษ4
Thanksgiving Limit 5,วันขอบคุณสุดพิเศษ5
Thanksgiving Limit 6,วันขอบคุณสุดพิเศษ6
Thanksgiving Limit 7,วันขอบคุณสุดพิเศษ7
Thanksgiving Limit 8,วันขอบคุณสุดพิเศษ8
Thanksgiving Limit 9,วันขอบคุณสุดพิเศษ9
Thanksgiving Limit 10,วันขอบคุณสุดพิเศษ10
Turkey leg,ขาไก่งวง
Maple leaf,ใบเมเปิ้ล
Drop during Thanksgiving event in battle and can be used to redeem items during event period.,การดรอปAFKในสนามรบวันขอบคุณพระเจ้าสามารถแลกเปลี่ยนไอเท็มในอินเทอร์เฟซกิจกรรม
"Because of {SKILL_NAME}. {TARGET_NAME} entered a [Encourage] state, increases DEF by 100% of Hera's DEF and increase ATK by 60% of Hera's ATK.","เพราะ{SKILL_NAME},{TARGET_NAME}ตอนนี้ถูก[ปลุกปั่น],เพิ่มDEFของเฮราขึ้น80%และATKขึ้น40%เป็นเวลา3เทิร์น"
ACTIVITY_HOLIDAY_TIME,แลกเปลี่ยนไม่ได้ใน<color=#00FF00>{0}</color>วัน<color=#00FF00>{1}</color>
Wedding Dress,ชุดแต่งงาน
DEFEND_IGNORE_LEVEL,ทะลุเลเวล
Just a basic attack that looks normal and is indeed normal,แค่การโจมตีธรรมดาที่ดูธรรมดาและมันก็ธรรมดาจริงๆนั้นแหละ
Deals 240% P.DMG to 1 enemy,ทำ240%P.DMGใส่ศัตรู1คน
Deals 280% P.DMG to 1 enemy and has 50% chance to stun the enemy for 1 round.,"ทำ280%P.DMGใส่ศัตรู1คน,และมีโอกาส50%ในการทำเป้าหมายมึนนงงเป็นเวลา1เทิร์น"
Heals 1 angel of our team with the lowest HP by 100%,ฮีลเพื่อน1คนทีมีHPต่ำสุดด้วย100%ของพลังATKผู้ร่าย
Deals 200% P.DMG to 3 enemies in front row,สร้างความเสียหายทางกายภาพ200%แก่ศัตรู3ตัวในแถวหน้า
"In 2 rounds, reduce DMG taken by 60% taunts the enemy and become it's priority target","ลดDMGที่ได้รับลง60%เป็นเวลา2เทิร์น,และยั่วยุศัตรูบังคับให้พวกเขาโจมตีคุณก่อน"
"Enter a frenzied state, turn all basic attack to crit hits and gain immunity to debuffs, lasts 3 rounds",เข้าสู่สถานะคลั่งการโจมตีพื้นฐานจะติดคริติคัลแน่นอนและรับอมตะต่อดีบัฟมีผล3เทิร์น
"Increases self DMG taken by 50%, and increase DMG dealt by 50% for 5 rounds",เพิ่มDMGขึ้น50%และเพิ่มDMGที่ได้รับขึ้น50%เป็นเวลา5เทิร์น
Increases DMG by 30% and DEF by 50% for 3 team members for 3 rounds,เพิ่มDMGเพื่อน3คนขึ้น30%และDEFพวกเขาขึ้น50%เป็นเวลา3เทิร์น
Deals 100% P.DMG to the enemy with the lowest HP Percentage and prevents the enemy from healing for 2 rounds,ทำ100%P.DMGใส่ศัตรูที่มีHPต่ำสุดทำให้พวกเขาไม่สามารถฮีลได้เป็นเวลา2เทิร์น
220% P.DMG to 1 enemy with the lowest HP Percent. 1% enemy HP loss equals 1% DMG rise.,ทำ220%P.DMGใส่ศัตรู1คนที่มีเปอร์เซ็นต์HPต่ำสุดทุก1%HPเป้าหมายที่หายไปดาเมจเพิ่มขึ้น1%
Increase DMG by 30% and DEF for 50% for 3 team members for 3 rounds.,เพิ่มDMGเพื่อน3คนขึ้น30%และDEFพวกเขาขึ้น50%เป็นเวลา3เทิร์น
"Deals 160% P.DMG to 1 enemy and has 50% chance to Poison the enemy for 2 rounds, causing the enemy to lose HP in each round","ทำ160%P.DMGใส่ศัตรู1คน,มีโอกาส50%ในการทำเป้าหมายติดพิษเป็นเวลา2เทิร์น,ทำดาเมจในแต่ละเทิร์น"
"Attacks 2 times randomly, each dealing 150% DMG. It can attack the same enemy multiple times",ทำการโจมตี2ครั้งใส่เป้าหมายสุ่มแต่ละการโจมตีทำ150%DMGการโจมตีทั้ง2ครั้งสามารถโจมตีใส่เป้าหมายเดิมได้
Deals 140% P.DMG to 3 enemies in back row and increases self CRIT by 10%,สร้างความเสียหายทางกายภาพ140%แก่ศัตรู3ตัวในแถวหลังและเพิ่มค่าคริติคอลของตัวเอง10%
Deals 180% P.DMG to 1 enemy and has 50% chance to prevent the enemy from using skills for 1 round,"ทำ180%P.DMGใส่ศัตรู1คน,มีโอกาส50%ในการทำให้ไม่สามารถใช้สกิลได้เป็นเวลา2เทิร์น"
"Deals 200% P.DMG to 1 enemy with the lowest HP Percentage and applies Mark to the target, making the target a priority for 3 rounds","ทำ200%P.DMGใส่ศัตรู1คนที่มีเปอร์เซ็นต์HPต่ำสุด,และประทับตราบนเป้าหมายทำให้เขาตกเป็นเป้าหมายหลักเป็นเวลา3เทิร์น"
Make self invisible and receive AoE DMG only for 2 rounds,เป็นอมตะคุณจะรับได้เพียงAoEDMGเท่านั้นเป็นเวลา2เทิร์น
"Deals 150% P.DMG to 1 enemy to make him 【Blind】, decrease ACC by 70% for 3 rounds",ทำ150%P.DMGใส่ศัตรู1คนและทำให้ตาบอดลดACCของเป้าหมายลง70%เป็นเวลา3เทิร์น
Increases self DMG by 70% for 2 rounds,เพิ่มDMGขึ้น70%เป็นเวลา2เทิร์น
Deals 100% M.DMG to 1 enemy and restores the same amount of HP,"ทำ100%M.DMGใส่ศัตรู1คน,และฮีลเท่าดาเมจที่ทำ"
Deals 150% P.DMG to 3 enemies front row and has 50% chance to dispel 1 buff from the target,สร้างความเสียหายทางกายภาพ150%แก่ศัตรู3ตัวในแถวหน้าและมีโอกาส50%ที่จะลด1บัฟจากเป้าหมายที่โจมตี
Deals 260% M.DMG to 1 enemy,ทำ260%M.DMGใส่ศัตรู1คน
"Attacks 3 times randomly, each dealing 110% M.DMG. It can attack the same enemy multiple times",ทำการโจมตี3ครั้งใส่เป้าหมายสุ่มแต่ละการโจมตีทำ110%M.DMGทั้ง3การโจมตีสามารถโจมตีเป้าหมายเดิมได้
Deals 130% M.DMG to 3 enemies in back row and has 50% chance to reduce 50% ATK for 2 rounds,สร้างความเสียหายเวทมนตร์130%แก่ศัตรู3ตัวในแถวหลังโอกาศ50%ที่ลดพลังโจมตี50%2รอบ
"Deals 200% M.DMG to 1 enemy and has 50% chance to freeze the enemy for 1 round,the enemy will not be able to move.","ทำ200%M.DMGใส่ศัตรู1คน,และมีโอกาส50%ในการแช่แข็งพวกเขาเป็นเวลา1เทิร์น"
Deals 190% M.DMG to 1 enemy and reduce 12% of the enemy's max MP and restore 12% MP for self,"ทำ190%M.DMGใส่ศัตรู1คน,ลดMPสูงสุดเป้าหมายลง12%,และฟื้นฟู12%ของMPตัวเอง"
"Applies Ice Barriers to 2 random angels of our team, increasing their DEF by 20%. When receiving basic attack, there is a 60% chance for them to freeze the attacker for 1 round",ใช้กำแพงน้ำแข็งกับเพื่อน2คนเพิ่มDEFพวกเขาขึ้น20%เมื่อรับการโจมตีพื้นฐานมีโอกาส60%ในการแช่แข็งผู้โจมตีเป็นเวลา1เทิร์น
Deals 380% M.DMG to 1 enemy,ทำ380%M.DMGใส่ศัตรู1คน
Using the same skill as the last round increases MP cost by 500%,ซ้ำสกิลเดิมที่ใช้ในเทิร์นก่อนหน้านี้เพิ่มค่าใช้MPขึ้น500%
"Casts a Magic Barrier on self for 2 rounds. It absorbs DMG by consuming MP. For every 1 MP, absorb 5 DMG.",รับบาเรียเวทมนตร์ใช้MPเพื่อดูดซับDMGตลอด2เทิร์นต่อไป1MPดูดซับได้5DMG
Deals 190% M.DMG to 3  enemies in front row and has 20% chance to stun the enemy for 1 round,สร้างความเสียหายเวทมนตร์130%แก่ศัตรู3ตัวในแถวหน้าโอกาศ20%ที่จะทำให้วิงเวียน1รอบ
Deals 180% P.DMG to 3 enemies in back row and 20% extra True DMG.,สร้างความเสียหายทางกายภาพ180%แก่ศัตรู3ตัวในแถวหลังและความเสียหายจริงเพิ่มอีก20%ที่ไม่สามารถป้องกันได้
Deals 380% P.DMG to an enemy with the highest ATK and stun the enemy for 1 round.,ทำ380%P.DMGใส่ศัตรู1คนที่มีATKสูงสุดทำให้ศัตรู[มึนงง]เป็นเวลา1เทิร์น
Heals 3 angels of our team in front row and removes all debuffs. The healing amount equals to 100% of Poseidon’s ATK.,รักษาเพื่อนร่วมทีม3คนในแถวหน้าฟื้นฟูHP100%พลังโจมตีของPoseidonและขจัดสถานะที่ไม่ดีทั้งหมด
Deals 220% M.DMG to 3 enemies in back row and reduces their ATK by 30% for 1 round.,สร้างความเสียหายเวทย์220%แก่ศัตรู3ตัวในแถวหลังและลดการโจมตีลง30%ต่อเนื่อง1รอบ
"Deals 180% P.DMG to 3 enemies in back row. If the enemy is affected by any debuff, DMG is doubled.",สร้างความเสียหายทางกายภาพ180%แก่ศัตรู3ตัวในแถวหลังหากศัตรูอยู่ในสถานะที่ไม่ดีความเสียหายจะเพิ่มเป็นสองเท่า
Deals 400% P.DMG to the enemy who has lowest HP amount and enters [Frenzy] state. Jeanne’s basic attacks are guaranteed to crit and she is immune to all debuffs for 3 rounds.,"ทำ400%P.DMGใส่ศัตรู1คนที่มีเปอร์เซ็นต์HPต่ำสุด,และเข้าสู่สถานะ[คลั่ง]การโจมตีพื้นฐานทั้งหมดติดคริติคัลแน่นนอนและรับอมตะต่อดีบัฟมีผล3เทิร์น"
"Deals 220% M.DMG to 3 enemies and has 80% chance to [Poison] them, causing them to lose 3% of current HP for 4 rounds.","ทำ220%M.DMGใส่ศัตรู3คน,และมีโอกาส80%ในการทำให้พวกเขา[ติดพิษ]ทำDMGเท่ากับ3%ของHPปัจจุบันของพวกเขาเป็นเวลา4เทิร์น"
Deals 180% M.DMG to 3 enemies. The targets will be stunned for 1 round if they are poisoned.,"ทำ180%M.DMGใส่ศัตรู3คน,และทำให้พวกเขามึนงงเป็นเวลา1เทิร์นถ้าพวกเขาติดพิษ"
"Deals 180% P.DMG to 2 enemies. If the enemy’s HP is below 50%, the attack is guaranteed to crit.",ทำ180%P.DMGใส่ศัตรู2คนคริติคัลแน่นอนถ้าHPเป้าหมายต่ำกว่า50%
Deals 100% P.DMG to 2 enemies and heals 2 teammates with the lowest HP percentage by 50% of ATK.,ทำ100%P.DMGใส่ศัตรู2คนและฮีลเพื่อน2คนที่มีเปอร์เซ็นต์HPต่ำสุดด้วย50%ของATK
"Deals 230% P.DMG to 1 enemy and inflicts [Burn], causes the enemy to lose 4% of current HP for 2 rounds.","ทำ230%P.DMGใส่ศัตรู1คน,และทำให้เป้ามาย[เผาไหม้]ทำDMGเท่ากับ4%ของHPปัจจุบันของเขาในแต่ละรอบเป็นเวลา2เทิร์น"
"Attacks 2 times randomly, each deals 150% P.DMG.",ทำการโจมตี2ครั้งใส่เป้าหมายสุ่มแต่ละการโจมตีทำ150%P.DMG
Deals 120% P.DMG to 3 enemies and increases DMG by 7%.,ทำ120%P.DMGใส่ศัตรู3คนและเพิ่มDMGเท่ากับ7%ของHPสูงสุด
Deals 140% P.DMG to 3 enemies and increases 20% DMG.,"ทำ140%P.DMGใส่ศัตรู3คน,และเพิ่มDMGเท่ากับ20%ของHPที่เสียไป"
Deals 160% P.DMG to 1 enemy and stun the enemy for 1 round.,ทำ160%P.DMGใส่ศัตรู1คนและทำให้เป้าหมายมึนงงเป็นเวลา1เทิร์น
"Deals 150% P.DMG to 3 enemies in front row and add [Poison] effect, causing the enemy to lose 3% current HP for 3 rounds.",สร้างความเสียหาย150%ให้กับศัตรู3ตัวในแถวหน้าและทำให้พวกเขาเข้าสู่สถานะ[ถูกพิษ]โดยสูญเสียHPปัจจุบันของศัตรู3%ในแต่ละรอบต่อเนื่อง3รอบ
Deals 340% P.DMG to 1 enemy and converts 80% DMG to self healing.,"ทำ340%P.DMGใส่ศัตรู1คน,และฮีลด้วย80%ของดาเมจที่ทำ"
"Enters [Taunt] state, reduces 65% DMG taken and forces enemies to attack Geb when using basic attacks for 2 rounds.",เข้าสู่สถานะ[ยั่วยุ]เป็นเวลา2เทิร์นบังคับให้ศัตรูทำการโจมตีพื้นฐานใส่คุณระหว่างที่ลดดาเมจที่ได้รับลง65%เป็นเวลา2เทิร์น
"Deals 100% M.DMG to 3 enemies in front row and inflicts [Ignite] effect on them, dealing 80% M.DMG for 2 rounds. (The DMG output based on enemy’s DEF).",สร้างความเสียหายทางเวทมนตร์100%แก่ศัตรู3ตัวในแถวหน้าและทำให้ศัตรูเข้าสู่สถานะ[เผาไหม้][เผาไหม้]สร้างความเสียหายเวทย์เท่ากับ80%ของพลังโจมตีของตัวเองทุกรอบความเสียหายจะคำนวณการป้องกันของศัตรูต่อเนื่อง2รอบ
Deals 120% Mana damage to 3 enemies in front row. Double the damage if enemies are affected by [Ignite],สร้างความเสียหายเวทย์120%แก่ศัตรู3ตัวในแถวหน้าและหากศัตรูอยู่ในสถานะ[เผาไหม้]ความเสียหายจะเพิ่มเป็น2เท่า
"Deals 150% M.DMG to 4 enemies and has 40% chance to [Freeze] the enemy for 1 round,the enemy will not be able to move.",ทำ150%M.DMGใส่ศัตรู4คนและมีโอกาส40%ในการ[แช่แข็ง]พวกเขาเป็นเวลา1เทิร์น
Deals 230% M.DMG to 3 enemies and has 50% chance to remove 1 buff from the enemy.,"ทำ230%M.DMGใส่ศัตรู3คน,และมีโอกาส50%ในการลบหนึ่งบัฟของพวกเขา"
Deals 150% M.DMG to 6 enemies. The DMG is doubled if it crits.,ทำ150%M.DMGใส่ศัตรู6คนถ้าติดคริติคัลดาเมจจะเป็นสองเท่า
"Deals 480%, 360%, 240% M.DMG to 3 enemies with highest ATK respectively and converts 20% of total DMG to self healing.","ทำ480%,360%,และ240%M.DMGแยกใส่ศัตรู3คนที่มีATKสูงสุดและฮีลด้วย10%ของดาเมจโดยรวมที่ทำ"
"Deals 225% M.DMG to 3 enemies in front row and has 50% chance to inflict [Weaken], reduces 50% enemy’s ATK for 2 rounds.",สร้างความเสียหายเวทย์225%แก่ศัตรู3ตัวในแถวหน้ามีโอกาส50%ที่จะทำให้ศัตรู[อ่อนแอ]และลดพลังโจมตีของศัตรูลง50%ต่อเนื่อง2รอบ
"Deals 200% M.DMG to 3 enemies in front row. If the enemy is affected by any debuff, DMG is doubled.",สร้างความเสียหายทางกายภาพ200%แก่ศัตรู3ตัวในแถวหน้าถ้าศัตรูอยู่ในสถานะอันตรายความเสียหายจะเพิ่มเป็นสองเท่า
Deals 300% P.DMG to 1 enemy with the highest HP percentage. This attack is guaranteed to crit if enemy’s HP is above 50%.,"ทำ300%P.DMGใส่ศัตรูที่มีเปอร์เซ็นต์HPสูงสุดถ้าHPเป้าหมายปัจจุบันมากกว่า50%,การโจมตีจะติดคริติคัลแน่นอน"
Deals 300% P.DMG to 1 enemy with the lowest HP percentage. This attack is guaranteed to crit if enemy’s HP is below 50%.,"ทำ300%P.DMGใส่ศัตรูที่มีHPถ้าHPเป้าหมายปัจจุบันมากกว่า50%,การโจมตีจะคิดคริติคัล"
"Deals 225% P.DMG to 3 enemies with the highest ATK and [Blind] them, reduces their ACC by 80% for 3 rounds.",ทำ225%P.DMGใส่ศัตรู3คนที่มีATKสูงสุดและทำให้พวกเขา[ตาบอด]ลดACCพวกเขาลง80%เป็นเวลา3เทิร์น
"Shoots 3 random arrows, each deals 160% P.DMG to enemy. The attack is guaranteed to Crit if the enemy is affected by any debuff.",ยิง3ลูกศรใส่เป้าหมายสุ่มแต่ละลูกศรทำ160%P.DMGถ้าเป้าหมายติดผลจากดีบัฟใดๆการโจมตีติดคริติคัลแน่นอน
Deals 200% P.DMG to 6 enemies and has 25% chance to steal 1 buff from the enemy.,ทำ200%P.DMGใส่ศัตรู6คนและมีโอกาส25%ในการ[ลบล้าง]1บัฟจากพวกเขาและนำมาใส่ตัวเอง
"Deals 280% P.DMG to 3 enemies with the lowest HP percentage. If the enemy’s current HP is below 30%, deals 600% P.DMG instead.",ทำ280%P.DMGใส่ศัตรู3คนที่มีHPต่ำสุดถ้าศัตรูมีน้อยกว่า30%ของHPสูงสุดทำ600%P.DMGใส่พวกเขา
Heals 3 angels of our team with the lowest HP percentage by 100% of Raphael’s ATK.,ฮีลเพื่อน3คนที่มีHPต่ำสุดด้วย100%ของATKตัวเอง
"Make 3 angels of our team enter [Excite] state, increases DEF by 60% and ATK by 18% in 3 rounds.",ทำให้พันธมิตร3คนเข้าสู่สถานะ[มุ่งมั่น]เพิ่มพลังป้องกัน60%และพลังโจมตี18%ต่อเนื่อง3รอบ
Deals 300% P.DMG to 1 enemy.,ทำ300%P.DMGใส่ศัตรู1คน
Deals 140% P.DMG to 3 enemies.,ทำ140%P.DMGใส่ศัตรู3คน
"Deals 150% P.DMG to 6 enemies and applies [Afterimage] state on self, increases 30% EVA for 3 rounds.","ทำ150%P.DMGใส่ศัตรู6คนและรับ[ภาพติดตา],เพิ่มEVAขึ้น30%เป็นเวลา3เทิร์น"
Deals 150% P.DMG to 6 enemies and converts 8% of total DMG as self healing.,ทำ150%P.DMGใส่ศัตรู6คนและฮีล8%ของดาเมจที่ทำโดยรวม
Deals 180% M.DMG to 2 enemies.,ทำ180%M.DMGใส่ศัตรู3คน
"Deals 130% M.DMG to 1 enemy and inflicts [Seal] effect, preventing the enemy from using skills for 2 rounds.","ทำ130%M.DMGใส่ศัตรู1คน,และ[ตรึง]เป้าหมายทำให้มันไม่สามารถใช้สกิลได้เป็นเวลา2เทิร์น"
Deals 120% P.DMG to 2 enemies with the highest ATK and has 70% chance to stun enemy for 1 round.,ทำ120%P.DMGใส่ศัตรู2คนที่มีATKสูงสุดและมีโอกาส70%ในการทำให้พวกเขา[มึนงง]เป็นเวลา1เทิร์น
"Deals 150% P.DMG to 3 enemies in front row and has 50% chance to inflict [Bleed] effect, prevents all healing for 2 rounds.",สร้างความเสียหายทางกายภาพ150%แก่ศัตรู3ตัวในแถวหน้าและมีโอกาส50%ที่จะทำให้ฝ่ายตรงข้าม[เลือดไหล]ได้ในช่วง[เลือดไหล]พลังชีวิตจะไม่สามารถฟื้นฟูได้ต่อเนื่อง2รอบ
Deals 120% M.DMG to 3 enemies. The DMG is doubled if the enemy is affected by a buff.,ทำ120%M.DMGใส่ศัตรู3คนถ้าเป้าหมายได้รับผลจากบัฟใดๆดาเมจเป็นสองเท่า
"Attacks 3 times randomly, each deals 120% M.DMG.",ทำ120%M.DMGใส่ศัตรู3คนถ้าเป้าหมายได้รับผลจากดีบัฟใดๆดาเมจเป็นสองเท่า
"Deals 200% P.DMG to 1 enemy and enters [Provoke] state, increases 50% self DEF and 25% self ATK in 3 rounds.","ทำ200%P.DMGใส่ศัตรู1คน,และเข้าสู่สถานะ[ปลุกปั่น]เพิ่มDEFขึ้น50%และATKขึ้น25%เป็นเวลา3เทิร์น"
"Deals 200% P.DMG to 2 enemies with highest HP percentage, has 60% chance toinflict [Pierce] effect, decreasing enemies' DEF by 60% for 2 rounds.","ทำ200%P.DMGใส่ศัตรู2คนที่มีเปอร์เซ็นต์HPสูงสุด,และมีโอกาส60%ในการ[เจาะเกราะ]พวกเขาลดDEFพวกเขาลง60%เป็นเวลา2เทิร์น"
Deals 500% P.DMG to 1 enemy then add [Poison] and [Bleed] effect to the enemy for 2 rounds. [Poison] causes the enemy to lose 3% of current HP. [Bleed] prevents all healing effects.,"ทำ500%P.DMGใส่ศัตรู1คน,ทำให้เป้าหมาย[ติดพิษ]และ[เลือดไหล]เป็นเวลา2เทิร์นเมื่อ[ติดพิษ],เป้าหมายเสีย3%ของHPปัจจุบันต่อเทิร์นเมื่อ[เลือดไหล],เป้าหมายไม่สามารถฮีลได้"
"Deals 230% P.DMG to 3 enemies in back row. Lucifer increases 200% self DEF and [Taunt] the enemies, forces them to attack her in 2 rounds.",สร้างความเสียหายทางกายภาพ230%แก่ศัตรู3ตัวในแถวหลังเข้าสู่สถานะ[ยั่วยุ]หลังจากโจมตีและเพิ่มพลังป้องกัน200%ต่อเนื่อง2รอบ
"Deals 185% M.DMG to 6 enemies. When the enemy HP is below 50%, DMG is doubled.",ทำ185%M.DMGใส่ศัตรู6คนเมื่อพวกเขามีน้อยกว่า50%ของHPสูงสุดเพิ่มDMGขึ้น100%
"Heals 6 angels HP by 80% of self ATK in your team. When their HP is lower than 50%, healing is doubled.",ฮีลเพื่อน6คนด้วย80%ของพลังATKตัวเองเมื่อพวกเขามีน้อยกว่า50%ของHPสูงสุดผลการฮีลจะเป็นสองเท่า
Deals 180% M.DMG to 4 enemies and has 50% chance to stun the enemies in 1 round.,"ทำ180%M.DMGใส่ศัตรู4คน,และมีโอกาส50%ในการทำให้พวกเขา[มึนงง]เป็นเวลา1เทิร์น"
Deals 200% M.DMG to 4 enemies and heals herself by 70% of self ATK.,"ทำ200%M.DMGใส่ศัตรู4คน,และฮีลตัวเองด้วย70%ของATK"
Deals 340% P.DMG to 1 enemy and inflicts randomly [Poison]/[Freeze]/[Ignite] for 2 rounds.,"ทำ340%P.DMGใส่ศัตรู1คน,และสุ่มให้เขา[ติดพิษ]/[แช่แข็ง]/[เผาไหม้]เป็นเวลา2เทิร์นเมื่อติดพิษเป้าหมายเสีย3%ของHPปัจจุบันแต่ละเทิร์นเมื่อติดเผาไหม้เป้าหมายเสีย4%ของHPปัจจุบัน"
Deals 160% P.DMG to 2 enemies. Enemies with debuffs will be stunned for 1 round.,"ทำ160%P.DMGใส่ศัตรู2คน,และทำให้พวกเขา[มึนงง]เป็นเวลา1เทิร์นถ้าพวกเขาคิดผลจากดีบัฟใดๆ"
"Shoots 6 random arrows, each deals 80% P.DMG to enemies. It has 50% chance to inflict [Blind] effect, reduces 60% ACC of enemy for 2 rounds.","ยิงศรตาบอด6ดอกใส่เป้าหมายสุ่มแต่ละดอกทำ80%P.DMG,และมีโอกาส50%ทำให้ติดสถานะ[ตาบอด]ลดACCลง60%เป็นเวลา2เทิร์น"
"Deals 120%-300% P.DMG to 6 enemies. For each fallen ally, the DMG is increased by 60%, stacked up to 300%.","ทำ120%-300%P.DMGใส่เป้าหมาย6คนเพื่อนที่ตายทุกคนเพิ่มตัวคูณDMGขึ้น60%,มากสุด300%P.DMG"
"Attacks 3 times randomly, each deals 150% M.DMG.",ทำการโจมตี3ครั้งใส่เป้าหมายสุ่มแต่ละการโจมตีทำ150%M.DMG
"Deals 180% M.DMG to 3 enemies in front row and has 80% chance to inflict [Poison], causes the enemy to lose 3% of current HP for 3 rounds.",สร้างความเสียหายเวทย์180%แก่ศัตรู3ตัวในแถวหน้ามีโอกาส80%ที่จะ[ถูกพิษ]3รอบและสูญเสียHP3%ปัจจุบันของศัตรูในแต่ละรอบ
Deals 140% P.DMG to 3 enemies in front row.,สร้างความเสียหายทางกายภาพ140%แก่ศัตรู3ตัวในแถวหน้า
"Deals 200% P.DMG to 1 enemy. Attack again if the attack crits, up to maximum of 3 attacks.",ทำ200%P.DMGใส่ศัตรู1คนถ้าติดคริติคัลโจมตีซ้ำสะสมได้3ครั้ง
"Deals 180%-270% P.DMG to 6 enemies. 1% self HP loss equals 2% DMG increase, up to a maximum of 540%. For every 1 enemy killed by this attack, restores 25% HP.","ทำ180%-270%P.DMGใส่ศัตรู6คนทุก1%ของHPที่เสียไปจะเพิ่มตัวคูณDMGขึ้น2%,มากสุด270%ทุกศัตรูที่ถูกฆ่าจะฮีลคุณ25%ของHP"
"Deals 260% P.DMG to 3 enemies in front row and enter [Bolstered] state, which reduces DMG taken by 55% and gives 60% DMG reflection for 2 rounds.",สร้างความเสียหายกายภาพ260%แก่ศัตรู3ตัวในแถวหน้าเข้าสู่สถานะ[ช่วยเหลือ]ความเสียหายที่ได้รับลดลง55%และรับความเสียหายกลับ60%ต่อเนื่อง2รอบ
Deals 130% P.DMG to 6 enemies and has 50% chance to stun the enemies for 1 round.,ทำ130%P.DMGใส่ศัตรู6คนและมีโอกาส50%ในการทำให้พวกเขา[มึนงง]เป็นเวลา1เทิร์น
"Deals 200% P.DMG to 6 enemies and inflicts [Ignite], causing the enemy to lose 4% of current HP for 3 rounds.",ทำ200%P.DMGใส่ศัตรู6คนและทำให้พวกเขา[เผาไหม้]ทำDMGเท่ากับ4%ของHPปัจจุบันของพวกเขาแต่ละเทิร์นเป็นเวลา3เทิร์น
Deals 120% P.DMG to 3 enemies in front row and has 40% chance to [Seal] them. [Seal] state prevents the enemy from using skills for 1 round.,สร้างความเสียหายทางกายภาพ120%แก่ศัตรู3ตัวในแถวหน้าและมีโอกาส40%ที่จะ[ผนึก]ศัตรูทำให้ไม่สามารถใช้สกิลได้1รอบ
Deals 250% P.DMG to 2 enemies.,ทำ250%P.DMGใส่ศัตรู2คน
"Deals 350% P.DMG to 1 enemy and inflicts [Bleed], preventing all healing effects for 2 rounds.","ทำ350%P.DMGใส่ศัตรู1คน,และทำให้เป้าหมาย[เลือดไหล]เป็นเวลา2เทิร์นเมื่อเลือดไหลเป้าหมาจะไม่สามารถฮีลได้"
Deals 320% P.DMG to 1 enemy and self heals by 100% dealt DMG.,"ทำ320%P.DMGใส่ศัตรู1คน,และฮีลด้วยจำนวนของดาเมจที่ทำ"
Deals 300% P.DMG to 3 enemies and increases self CRIT by 35% for 3 rounds.,ทำ300%P.DMGใส่ศัตรู3คนและเพิ่มCritขึ้น35%เป็นเวลา3เทิร์น
Deals 230% P.DMG to 3 enemies in back row and deals an extra 30% True DMG.,สร้างความเสียหายทางกายภาพ230%แก่ศัตรู3ตัวในแถวหลังและเพิ่มความเสียหายจริงอีก30%
Deals 190% P.DMG to 4 enemies and increases self Crit DMG by 40% for 2 rounds.,ทำ190%P.DMGใส่ศัตรู4คนและเพิ่มCritDMGขึ้น40%เป็นเวลา2เทิร์น
Deals 450% P.DMG to the enemy with the highest ATK and apply [Mark] on the target. The target will be forced to be attacked for 2 rounds.,ทำ450%P.DMGใส่ศัตรู1คนที่มีATKสูงสุดและ[ประทับตรา]เป้าหมายทำให้เป็นเป้าหมายหลักเป็นเวลา2เทิร์น
"Deals 80% M.DMG to 1 enemy. If the enemy is not killed, Ra will release this skill again (up to 8 times). If enemy is killed within the first three hits, Ra enters [Frenzy] state for 2 rounds. \n\n[Frenzy - Star Gaze]: Ra will not be affected by any debuff and her basic attack is guaranteed to crit.",ทำ80%M.DMGใส่ศัตรู1คนถ้าเป้าหมายไม่ต่ายโจมตีซ้ำ(มากสุด8ครั้ง)ถ้าเป้าหมายถูกฆ่าภายในการโจมตี3ครั้งราเข้าสู่สถานะ[คลั่ง]เป็นเวลา2เทิร์นและรับอมตะต่อดีบัฟ
"Deals 200% M.DMG to 6 enemies and has 50% chance to [Ignite] them, causing the enemy to lose 4% of current HP for 3 rounds. Enemies who already in [Ignite] state will be stunned for 1 round.","ทำ200%M.DMGใส่ศัตรู6คนและมีโอกาส50%ในการทำให้พวกเขา[เผาไหม้]เป็นเวลา3เทิร์นถ้าเป้าหมายติดสถานะ[เผาไหม้]อยู่แล้ว,ทำให้พวกเขามึนงงเป็นเวลา1เทิร์น"
"Deals 250% P.DMG to 3 enemies in front row and has 75% chance to inflict [Pierce] effect, which decreases enemy’s DEF by 60%  for 3 rounds.",โจมตีศัตรู3ตัวในแถวหน้าโดยมีโอกาส75%ที่จะเข้าสู่สถานะ[ทำลาย]ลดพลังป้องกันลง60%ต่อเนื่อง3รอบและสร้างความเสียหายทางกายภาพ250%แก่ศัตรู
