name,value
天空女神活动界面使用，努特召唤必须道具,"Wird im Event-Engel des Himmels verwendet, um Nuit zu beschwören"
凡间公主活动界面使用，巴里公主召唤必须道具,"Wird im Event-Sterblichen Prinzessin verwendet, um Prinzessin Bari zu beschwören"
幻影如梦活动界面使用，方塔苏斯召唤必须道具,"Wird im Event-Ätherischen Traum verwendet, um Phantasos zu beschwören."
光明永恒活动界面使用，天照大神召唤必须道具,Hell und ewig Event Spezialbeschwörungsrolle
天之启示活动界面使用，圣女贞德召唤必须道具,"Wird im Envet-himmlischen Offenbarung verwendet, um Jeanne d'Arc zu beschwören"
人文始祖活动界面使用，伏羲召唤必须道具,"Wird im Event-Kulturelle Vorfahren verwendet, um Fuxi zu beschwören."
蛇发女妖活动界面使用，美杜莎召唤必须道具,"Wird im Envet-Gergonen verwendet, um Medusa zu beschwören"
复仇女神活动界面使用，涅墨西斯召唤必须道具,"Wird im Event-Engel der Rache verwendet, um Nemesis zu beschwören"
限定召唤活动界面使用,Limitierte Beschwörung Event-Spezialbeschwörungsrolle
神王的恩赐,Das Geschenk von Odin
神器经验石,Artefakt EXP Stein
神器吞噬时使用，增加1点神器经验值,Wird zum Verbessern des Artefaktstern-Levels verwendet. Fügt 10 Artefakt-EXP hinzu.
随机获得以下奖励中的一种：\n奥丁碎片1~5个、高级召唤券1个、\n普通召唤券3个、钻石100,"Erhalte zufällig eine der folgenden Belohnungen: 1 ~ 5 Odin-Scherbe (n), 1 Fortge. Beschwörungsrolle, 3 STD-Beschwörungsrollen, 100 Diamanten"
每阶段限购,Limitkauf jeder Phase
次,mal
VIP特权,VIP Spez.
每日回馈,Großer Ausverkauf
天使降临,Herniedersteigen des Engels
战神无双,Kampfengel
巨龙珍藏,Wertvolle Sammlung
永恒之誓,Ewiger Eid
王者之心,Ehrgeiz des Königs
王者之心I,Ehrgeiz des KönigsⅠ
王者之心II,Ehrgeiz des KönigsⅡ
王者之心III,Ehrgeiz des KönigsⅢ
圣者遗物,Relikte der Heiligen
每阶段限购1次,nur 1 Mal kaufbar
VIP奖励每日限领1次,Einmal am Tag VIP-Belohnung holen
每日限购礼包,Täglich limitiertes Paket
再召唤一次必得女娲碎片,Noch einmal beschwören kann Nüwa-Scherbe bekommen
PURCHASED,Gekauft
等级达到,LV. Erreicht
级可以领取,to holen
以上可购买,verfügbar
点击领取今日福利,Heutige Belohnung holen
特惠礼包 II,Spezialpaket II
特惠礼包 III,Spezialpaket III
解锁,freigeschaltet
全攻击+1000,ATK +1000
TRIAL_DIFFICULTY_CANNOT_SELECT,Die aktuelle Schwierigkeit ist gesperrt
TRIAL_STAGE_WRONG,Diese Stufe kann nicht ausgewählt werden
TRIAL_REFRESH_COUNT_MAX,Die Rücksetzungsversuche haben das Limit erreicht
TRIAL_STAGE,Stufe {0}
TRIAL_REFRESH_CONFIRM,Willst du wirklich zurücksetzen?
TRIAL_REFRESH_COUNT,Noch {0} Mal zurückzusetzen
搜索好友：,Freunde suchen:
复制ID,ID kopieren
添加好友,Anwenden
拒绝,Ablehnen
通过,Akzeptieren
解除屏蔽,Freischalten
连续培养设置,Serielle Training-Einstellungen
设置主属性权重,Hauptattributgewichte
当以下公式满足时，自动放弃本次培养结果,"Wenn die folgende Formel übereinstimmt,wird diesmal das Trainingsergebnis abgebrochen."
主属性变化值*权重+其他属性变化值<0,Hauptattributänderung * Gewicht + zusätzliche Attributänderung
自定义主属性权重：,Hauptattributgewicht:
开启自动取消,Training abbrechen
启用自动取消,Automatisches Abbrechen aktivieren
最大培养次数：,Max. Serienanzahl
重置,Zurücksetzen
星辰试炼,Sternenprüfung
HERO_DEAD,Engel ist gestorben
通关前一关可领取,Räum die letzte Etappe um zum erhalten
通过前一关卡后开放,Cleare die vorherige Stufe zum Entsperren
已通关,Bereits gelöscht
请选择试炼难度,Wähle die Schwierigkeitsstufe 'Test'
勾选选条件筛后，将会熔炼目标品质的所有装备,"Überprüfe den Filter, um alle Geräte in der Zielklasse zu schmelzen"
TRIAL_HERO_EMPTY,Muss mindestens 1 Engel einsetzen
通过加速可以快速完成冒险,"Verwende beschleunigen, um den Vorteil sofort zu beenden"
继承神器属性,Artefakt erben
寒冰冲击,Eisschock
玩家信息,Information
个性签名：,Unterschrift
暂无\n,Derzeit keine
阵容：,Aufstellung
删除聊天信息,Chat löschen
屏蔽,Block
删除好友,Freund entfernen
超强收割技能 / 超高基础属性 / 团队生命恢复,Hervorragende Finishing-Fähigkeiten Gruppe HP-Wiederherstellung
限定召唤  <size=26>可合成</size>,Eine begrenzte Beschwörung <size=26> kann erhalten</size>
5星女神,SSR+
级以上女神碎片,Klasse oder über Engelsscherbe
时装,Mode
女神时装,Engel Mode
兑换限时Ⅰ,Zeitliche Einlösung Ⅰ
兑换限时Ⅱ,Zeitliche Einlösung Ⅱ
兑换限时Ⅲ,Zeitliche Einlösung Ⅲ
兑换限时Ⅳ,Zeitliche Einlösung Ⅳ
普通外观卷,Moderolle Ⅰ
高级外观卷,Moderolle Ⅱ
白金外观卷,Moderolle Ⅲ
可以用来兑换普通外观的神奇卷轴，\n10张普通外观卷可合成1张高级外观卷,Schriftrolle zum Einlösen der normalen Engelsmode. 10 Mode-Rollen Ⅰ kann 1 Mode-Rollen Ⅱ synthetisieren
可以用来兑换高级外观的神奇卷轴，\n10张高级外观卷可合成1张白金外观卷,Schriftrolle zum Einlösen von fortgeschrittenen Engelsmode . 10 Mode-Rollen Ⅱ kann 1 Mode-Rollen Ⅲ synthetisieren
可以用来兑换白金外观的神奇卷轴,Schriftrolle zum Einlösen von Platin Engelmode
解锁成功,Erfolgreich
升级成功,Aufleveln erfolgreich
当以下公式满足时，自动放弃本次培养结果\n主属性变化值 * <color=#ff0>权重</color> + 其他属性变化值 < 0,"Training abbrechen, wenn die folgende Formel übereinstimmt \nHauptattributänderung * <color=#ff0> Gewicht </color> + zusätzliche Attributänderung < 0"
转移神器属性,Artefakt absorbieren
TRIAL_STAGE_CLEAR,"Werden alle aktuellen Schwierigkeitsgrade abgeschlossen, kannst du auf [Zurücksetzen] klicken, um einen Schwierigkeitsgrad erneut auszuwählen."
TRIAL_REFRESH_COUNT_MAX_VIP_0_5,"Unzureichende Rücksetzzeiten, VIP6 oder höher hat jeden Tag 1 weiteren Rücksetzvorgang ~"
TRIAL_DIFFICULTY_SELECT_CONFIRM,"Sicher, dass du den Schwierigkeitsgrad {0} auswählen willst? Der Schwierigkeitsgrad kann nach der Auswahl nicht geändert werden."
TRIAL_DIFFICULTY_1,Regulär
TRIAL_DIFFICULTY_2,Meister
TRIAL_DIFFICULTY_3,Albtraum
TRIAL_DIFFICULTY_4,Hölle
TRAIN_SETTING_DESC,"Wenn die folgende Formel übereinstimmt, diesmal  Training abbrechen \n+Hauptattributänderung * <color=#ff0> Gewicht </color> + zusätzliche Attributänderung < 0"
好友请求已发送,Freundschaftsanfrage wurde gesendet
FRIEND_REQUEST_REPEAT,Bereits gesendete Freundschaftsanfrage
NOTICE_10001001,Der Liebling des Glücks ist aufgetaucht! <color=#25c1e9>{0}</color> hat <color=#FF3838FF>{1}</color>beschworen！
NOTICE_10002001,Gottes Segen! <color=#25c1e9> {0} </color> gewinnt <color=#FA931AFF> {1} </color>! Mach weiter!
NOTICE_10003001,Der Liebling des Glücks ist aufgetaucht! <color=#25c1e9>{0}</color> synthetisiert <color=#FF3838FF>{1}</color>！
NOTICE_10004001,Gottes Segen! <color=#25c1e9> {0} </color> synthetisiert <color=#FA931AFF> {1} </color>! Mach weiter!
NOTICE_10005001,<color=#25c1e9>{0}</color> synthetisierte einen Lv.{1} Juwel! Herzliche Glückwünsche!
NOTICE_10006001,<color=#25c1e9>{0}</color> hat ein Artefakt mit zwei Attributen erfolgreich geschmolzen! Herzliche Glückwünsche!
NOTICE_10007001,Der Auserwählte！ <color=#25c1e9>{0}</color> hat <color=#FF3838FF>{1}</color> auf <color=#25c1e9>{2}</color> Sternen erweckt！
NOTICE_10008001,"Ein Glücksstern, der in der Höhe leuchtet！ <color=#25c1e9>{0}</color> hat <color=#FA931AFF>{1}</color> auf <color=#25c1e9>{2}</color> Sterne(n)！ erweckt"
NOTICE_10009001,Die Liebe von {0} zu {1} überflutet den Bildschirm und trainiert sie auf +{2} Level！
NOTICE_10010001,Der Auserwählte！ <color=#25c1e9>{0}</color> hat <color=#FF3838FF>UR-{1}</color> auf <color=#25c1e9>{2}</color> Sternen erweckt！
NOTICE_10010002,Der Liebling des Glücks ist aufgetaucht! <color=#25c1e9>{0}</color> synthetisiert <color=#FF3838FF>UR-{1}</color>！
NOTICE_10103001,Top 8-Runde in Gildenkampf endete. Gildenmitglieder können das Ergebnis jetzt auf der Gildenoberfläche überprüfen.
NOTICE_10104001,"Das Halbfinale in Gildenkampf endete. Herzlichen Glückwunsch an diese 4 Gilden: <color=#49ff31>{0}</color>, <color=#49ff31>{1}</color>, <color=#49ff31>{2}</color>, <color=#49ff31>{3}</color>"
NOTICE_10105001,Herzlichen Glückwunsch an <color=#49ff31>{0}</color> für den zweiten Platz vom Gildenkampf in dieser Saison!
NOTICE_10106001,"Feiern wir, dass der neue König geboren wird! <color=#49ff31>{0}</color> wird in dieser Saison der Sieger vom Gildenkampf!"
NOTICE_10201001,Gildenboss wurde freigeschaltet. Auf geht's!
NOTICE_10301001,"Er sagte, es sei Zeit zu kämpfen! <color=#49ff31>{0}</color> hat Weltboss den letzten Schlag versetzt und ihn besiegt!"
NOTICE_10302001,Weltboss ist beendet. Top 3 Spieler sind {0} 、 {1} 、 {2}!
NOTICE_10401001,Der Gewinner bekommt alles! <color=#25c1e9>{0}</color> hat <color=#25c1e9>{1}</color> gekickt und stand auf Platz 1 der Rangliste.
NOTICE_10401002,Der Sieger hat sich verändert! <color=#25c1e9>{0}</color> besiegte <color=#25c1e9>{1}</color> leicht und wurde der neue König!
NOTICE_10402001,<color=#25c1e9>{0}</color> kletterte nach unzähligen Rückschlägen an die Spitze und gewann!
NOTICE_10403001,Es bleibt nicht viel Zeit für das Ergebnis der Arena. Wer wird das letzte Lachen haben?
NOTICE_10501001,"Glückwunsch! <color=#25c1e9>{0}</color> ist der erste mutige Mann, der{1}den Himmelsturm abgeschlossen hat."
NOTICE_10601001,Ruhm Arena Top {0} Kampf um Top {1} Spiel im Gange!
NOTICE_20001001,Weltboss Kampf wird bald eröffnet. Bereite dich vor!
NOTICE_20002001,Weltboss Kampf wurde eröffnet. Lass uns gehen!
NOTICE_20101001,Die Qualifikation für Gildenkampf wurde eröffnet! Komm schon!
NOTICE_20102001,Die Qualifikation für Gildenkampf ist beendet. Gildenmitglieder können das Ergebnis jetzt auf der Gildenoberfläche überprüfen.
NOTICE_30001001,"Achte darauf, die Ausrüstung rechtzeitig nach dem Schnellkampf wechseln."
NOTICE_30001002,"Fordere Boss heraus, wenn deine Gewinnrate auf dem Kampffeld 80% erreicht hat."
NOTICE_30001003,"Vergiss nicht, die täglichen Aufgaben zu beenden und massive Belohnungen zu erhalten."
NOTICE_30001004,"Abenteuer ermöglicht dir, seltene Gegenstände wie Tränen der Engel zu erhalten."
NOTICE_30001005,Die Arena wird jeden Tag um 21:00 Uhr gesetzt.
NOTICE_30001006,Läden können jeden Tag einmal kostenlos aktualisiert werden.
NOTICE_30001007,Täglich 3 kostenlose Chancen für eine Standardbeschwörung.
NOTICE_30001008,Täglich 1 kostenlose Chance für eine fortgeschrittene Beschwörung.
NOTICE_30101007,Täglich 3 kostenlose Chancen für Standardbeschwörung.
NOTICE_30101008,Täglich 1 kostenlose Chance für eine fortgeschrittene Beschwörung.
TRAIN_GOLD_CONFIRM,"Keine {0} übrig, Sicher, dass du {1} Diamanten für das Training ausgeben willst?"
MONTH_CARD_FAST_FIGHT_TITLE,Schnellkampf
MONTH_CARD_SHOP_REFRESH_TITLE,Geheimladen aktualisieren
MONTH_CARD_ARMOR_MAKE_REFRESH_TITLE,Normales Herstellen aktualisieren
MONTH_CARD_BAG_ADD_TITLE,Erweiterung der Ausrüstungstasche
MONTH_CARD_FAST_FIGHT_CONTENT,Schnellkampf 2 Stunden\nMonatskarte enthält täglich 1 weiteren kostenlosen Wechsel \nWeitere Privilegien verfügbar
MONTH_CARD_SHOP_REFRESH_CONTENT,Laden aktualisieren\nMonatskarte enthält täglich 1 weitere kostenlose Aktualisierung \nWeitere Privilegien verfügbar
MONTH_CARD_ARMOR_MAKE_REFRESH_CONTENT,Herstellen aktualisieren\nMonatskarte enthält 1 weitere kostenlose tägliche Aktualisierung\nWeitere Privilegien verfügbar
MONTH_CARD_BAG_ADD_CONTENT,Ausrüstungstasche erweitern \nMonatskarte enthält 30 zusätzliche Ausrüstungstasche-Slots \ nWeitere Privilegien verfügbar
MONTH_CARD_FAST_FIGHT_CONFIRM,Schnellkampf
MONTH_CARD_SHOP_REFRESH_CONFIRM,Laden aktualisieren
MONTH_CARD_ARMOR_MAKE_REFRESH_CONFIRM,Aktualisieren
MONTH_CARD_BAG_ADD_CONFIRM,10 Slots kaufen
MONTH_CARD_FAST_FIGHT_VIP,"VIP {0} Spieler, heute noch \n{1} Käufe"
ARMOR_MAKE_REFRESH_CONFIRM,"Sicher, dass du {0} Diamanten für die Aktualisierung ausgeben willst?"
MONTH_CARD_ADD,Monatskarte Bonus
卸下宝石没有任何消耗，卸下的宝石会回到背包中,Unausgerüstetes Juwel kehrt zum Juwelenbeutel zurück
升级消耗：,Aufleveln kostet:
已升到最高级,Maximale Stufe erreicht
卸下,Ausziehen
次数购买,Kauf
提示内容第一行\n第二行,Zeile eins \nZeile zwei
外观副本关卡 1,Modedungeon Stufe 1
55级解锁,Lv.55 freigeschaltet
战斗,Kampf
日常副本,Täglicher Dungeon
今日剩余次数： 2/2,Heute noch: 2/2
金币副本,Gold Dungeon
外观副本,Mode-Dungeon
英雄副本,Engel Dungeon
培养副本,Training Instanz
所有怪物免疫魔法攻击,Magische Immunität
所有怪物免疫物理攻击,Körperliche Immunität
最难的挑战就是挑战自己,Fordere dich heraus
超高攻击，挑战奶妈,"Ultrahohe ATK, super HP-Wiederherstellung"
金币副本难度1,Stufe 1
金币副本难度2,Stufe 2
金币副本难度3,Stufe 3
金币副本难度4,Stufe 4
金币副本难度5,Stufe 5
金币副本难度6,Stufe 6
金币副本难度7,Stufe 7
金币副本难度8,Stufe 8
金币副本难度9,Stufe 9
金币副本难度10,Stufe 10
外观副本难度1,Stufe 1
外观副本难度2,Stufe 2
外观副本难度3,Stufe 3
外观副本难度4,Stufe 4
外观副本难度5,Stufe 5
外观副本难度6,Stufe 6
外观副本难度7,Stufe 7
外观副本难度8,Stufe 8
外观副本难度9,Stufe 9
外观副本难度10,Stufe 10
英雄副本难度1,Stufe 1
英雄副本难度2,Stufe 2
英雄副本难度3,Stufe 3
培养副本难度1,Stufe 1
培养副本难度2,Stufe 2
培养副本难度3,Stufe 3
培养副本难度4,Stufe 4
培养副本难度5,Stufe 5
培养副本难度6,Stufe 6
培养副本难度7,Stufe 7
培养副本难度8,Stufe 8
培养副本难度9,Stufe 9
培养副本难度10,Stufe 10
常驻开放\n,Immer offen\n
剩余次数：2/2,Verbleibend: 2/2
进入,Eintreten
常驻开放,Immer offen
剩余次数 2/2,Verbleibend: 2/2
女神名六个字,Engelsname (sechs Wörter)
活动结束计时：3天24小时22分钟21秒,Das Event endet in: 3T 24Std 22Min 21Sek
当前好友数 25/50 名,Aktuelle Freunde: 25/50
排名：<color=#FFFFFFFF>999</color>,Rang:<color=#FFFFFFFF> 999 </color>
公会成员：<color=#FFFFFFFF>999</color>,Gildenmitglied: <color=#FFFFFFFF> 999 </color>
物理穿透+30%,P.PEN + 30%
魔法穿透+30%,M.PEN + 30%
攻击力+15%,ANG +15 %
玩家名字名字,Spielername
物理穿透,P.PEN
魔法穿透,M.PEN
攻击力,Angriff
?32强赛周四20点开始,Die Runde der 32 beginnt am Donnerstag um 20:00 Uhr
生命值+1000,HP +1000
下一级：生命值+1250,Nächstes Level: HP +1250
皮肤名字,Name des Anzugs
或,oder
上阵：1/6,Aufstellung: 1/6
选择消耗%d个%s或者%d个%s用于解锁%s?,"Sicher, dass du %d %s oder %d %s ausgeben willst, um %s freizuschalten?"
女神皮肤,Mode
泳池派对,Badeanzug
万圣节限定,begrenzter am Allerheiligen
增加属性+1000,Attribute +1000
女神觉醒1解锁,Engel erwecken 1 um freizuschalten
女神觉醒2解锁,Engel erwecken 2 um freizuschalten
女神觉醒3解锁,Engel erwecken 3 um freizuschalten
女神觉醒4解锁,Engel erwecken 4 um freizuschalten
女神觉醒5解锁,Engel erwecken 5 um freizuschalten
女神名字+1,Engelsname +1
英雄名字 +5,Heldenname +5
当以下公式满足时，自动放弃本次培养结果1\n主属性变化值 * <color=#ff0>权重</color> + 其他属性变化值 < 0,"Wenn die folgende Formel übereinstimmt, wird dieses Trainingsergebnis automatisch abgebrochen.1\n+Hauptattributänderung*<color=#ff0> Gewicht </color> + andere Attributänderungen<0"
地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述 地图描述,Kartenbeschreibung
每日可以购买战斗次数 <color=#00FF00>0</color>\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \n\n每日可以购买金币次数 <color=#00FF00>0</color>\n每日可以购买战斗次数 <color=#00FF00>0</color> \n\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \n\n每日可以购买金币次数 <color=#00FF00>0</color>\n每日可以购买战斗次数 <color=#00FF00>0</color> \n\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \n\n每日可以购买金币次数 <color=#00FF00>0</color>\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \n\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \n\n每日可以购买BOSS挑战次数 <color=#00FF00>0</color> \,#VALUE!
限时倒计时,Verbleibende Zeit
且,und
请先获取英雄,Hol dir zuerst Engel
穿戴,Schick machen
已穿戴,Schon angezogen
活动开启,Events freigeschaltet
HERO_SKIN_COST_DESC_1,"Sicher, dass du {0} {1} und {2} {3} ausgeben willst, um {4} freizuschalten?"
HERO_SKIN_COST_DESC_2,"Sicher, dass du {0} {1} und {2} {3} ausgeben willst, um {4} freizuschalten?"
HERO_SKIN_COST_DESC_3,"Sicher, dass du {0} {1} ausgeben willst, um {2} freizuschalten?"
DAILY_TODAY_BUY_COUNT,Noch {0} Einkäufe. Durch ein Upgrade des VIP kann die Kaufchance erhöht werden
HERO_SKIN_LIMIT_GOODS_DESC_1,"Diese Mode bereits im Besitz. Hol nach Aktivierung dieses Artikels {0}*1 , sicher?"
HERO_SKIN_LIMIT_GOODS_DESC_2,Diese Mode bereits im Besitz- Nach Aktivierung wird dies das bestehende Zeitlimit überschreiben - Sicher?
MONTH_CARD_FAST_FIGHT,Schnellkampf
MONTH_CARD_SHOP_REFRESH,Geheimladen aktualisieren
MONTH_CARD_ARMOR_MAKE_REFRESH,Normales Herstellen aktualisieren
2018年12月08日 16:30:55,"16:30:55, 8. Dezember 2018"
一键合成,Schnelle Synthese
获得宝石,Hol dir Juwelen
地图：,Karte:
(月卡加成),(Monatskarte Bonus)
月卡特权,Monatliches Kartenprivileg
快速挂机,Schnellkampf
购买月卡,Kaufe jetzt
每日可领取钻石,Tägliche Diamanten-Belohnung
每日可领取金币,Tägliche Münzen Belohnung
挂机经验+10%,Kampf Exp +10%
免费快速挂机次数+1,Täglich kostenloser Schnellkampf +1
免费商店刷新次数+1,Tägliche kostenlose Aktualisierung des Geheimladens +1
免费装备打造次数+1,Täglich kostenlos normales Herstellen aktualisieren +1
购买月卡获得一次免费次数\n还能获得许多特权,"Kauf eine Monatskarte, um einen weiteren kostenlosen Schnellkampf zu erhalten. \nUnd mehr extra Privilegien."
ADD_GEM_SLOT_CONFIRM,"{1} nicht ausreichend. Willst du {0} Diamanten ausgeben, um die Juwelenbuchse freizuschalten?"
GET_GOODS,Hol dir {0}
公会商店,Gildenladen
购买立即获得,Jetzt kaufen. Bekomme
30天内共获得,30 Tage holen
月卡期间每日可领取,Täglich sammeln
女神祝福,Engels Segen
钵里公主,Prinzessin Bari
伏  羲,Fuxi
少女真德,Jeanne d'Arc
挂机经验+10%\n挂机经验+10%\nVIP shop daily refresh time +1,Kampf EXP+10%\nKampf EXP+10%\nVIP Shop tägliche Aktualisierungsversuche +1
积分赛奖励,Qualifikationsbelohnungen
竞猜,Quizspiel
竞猜成功可获得100荣耀币,"Du kannst 100 Ruhmmünzen erhalten, wenn du richtig rätst."
比赛已经结束,Das Spiel ist beendet.
没有竞猜目标,Kein
比赛进行中，竞猜暂停,Das Spiel läuft und das Quiz wird jetzt unterbrochen
已选择,Du hast gewählt.
猜他赢,Wetteinsatz festlegen
玩家名字六字,Spielername (sechs Wörter)
竞猜历史,Quizverlauf
猜对了,Richtig erraten
猜错了,Falsch geraten
成功晋级32强,Steige erfolgreich in die Top 32 auf
报名,Anmelden
积分赛,Qualifikation
积分排行,Ranking qualifizieren
列表为空,Liste leer
晋级赛,Division Series
冠军赛,Meisterschaft
荣耀王座,Thron der Herrlichkeit
荣耀商店,Ruhm Laden
积分赛结束倒计时:,Verbleibende Zeit des Qualifyings:
未参赛,Nicht beigetreten
我的信息,Meine Information
第1赛季,Saison 1
(上阵战力),(CR des Einsatzes)
我的积分：9999,Meine Punkte: 9999
我的排名： 0,Mein Rank: 0
排名奖励,Rang-Belohnungen
对手列表,Liste der Konkurrenten
暂无匹配对手,Noch keine geeigneten Rivalen
(公会),Rivalen aktualisieren
刷新对手,Akualisieren
挑战次数：5,Versuche: 5
暂无玩家上榜,Noch keine Spieler auf der Liste
积分 9999,Punkt 9999
排名前64名的玩家进入晋级赛,Die 64 besten Spieler steigen in die Division-Serien ein.
第1赛区,Division 1
第2赛区,Division 2
第3赛区,Division 3
第4赛区,Division 4
第5赛区,Division 5
第6赛区,Division 6
第7赛区,Division 7
第8赛区,Division 8
跨服竞技场报名,An der Ruhm Arena teilnehmen
阵容中英雄的属性与技能以报名时为准,Die Attribute und Fähigkeiten der Engel in der Aufstellung hängen von der Anmeldungzeit ab.
编辑上阵,Aufstellung
立刻报名,Jetzt teilnehmen
报名结束倒计时,Anmeldungszeit noch:
新赛季,Neue Saison
倒计时：,Countdown:
第2组,Gruppe 2
比赛规则,Spielregeln
名次奖励,Rang Belohnungen
名次竞猜,Rang Quiz
(英雄的属性与技能以调整阵容时为准),(Die Eigenschaften und Fähigkeiten von Engeln unterliegen denen der Einschreibung)
调整阵容,Aufstellung ändern
变强大,Stärker werden
资源获取,Hol Ressourcen
我的战力：,Mein CR:
去变强,Stärker werden
泳装派对（15天）,Badeanzug (15 Tage)
装备强化的描述。装备强化的描述。装备强化\n的描述。,Beschreibung der Ausrüstungsverbesserung
女神觉醒,Engel erwachen
女神进阶,Engelsförderung
女神收集,Engelssammlung
装备穿戴,Engel Ausrüstung
装备宝石,Ausrüstung Juwelen
神器穿戴,Artefakt ausgerüstet
神器吞噬,Artefakt Sternen-Auf
使用后可以获得战士·泳装派对（15天）的皮肤试用,Kann nach Aktivierung Krieger Badeanzug für 15 Tage probieren
使用后可以获得弓箭手·泳装派对（15天）的皮肤试用,Kann nach Aktivierung Bogenschütze Badeanzug für 15 Tage probieren
使用后可以获得法师·泳装派对（15天）的皮肤试用,Kann nach Aktivierung Magier Badeanzug für 15 Tage probieren
Recommnd,Empfehlen
自动购买宝石,Autokauf von Juwelen
所有怪物免除魔法攻击,Magische Immunität
金币副本关卡 1,Gold Instanz Stufe 1
挂机经验+10%\n免费快速挂机次数+1\n免费商店刷新次数+1\n免费装备打造次数+1\n世界BOSS自动战斗权限开启\n背包额外增加装备上限30格,Kampf EXP <color=#00FF00>+10% </color>\nKostenloser Schnellkampf <color=#00FF00>+1 </color>\nKostenlose Aktualisierung des Geheimladens <color=#00FF00>+1</color>  nKostenlose normale Herstellung <color=#00FF00>+1</color> \nWeltboss <color=#00FF00> Autokampf </color>\nZusätzliche Slots für Ausrüstungstaschen <color=#00FF00>+30</color>
荣耀竞技场报名,Anmeldung in der Ruhm Arena
荣耀竞技场,Ruhm Arena
受到了一二三四五六的挑战\n战斗胜利\n排名6666->7778,Herausgefordert von ABCDEFG\nSieg\nRang 6666-> 7778
女神名称,Engelsname
碎片已收集 16/16\n,Scherben gesammelt 16/16\n
技能信息：显示技能的名字/icon（80*80）/解锁的条件/技能的介绍/被动技能需要表明（被动技能）,Fähigkeit-Info: Zeigt den Namen/das Symbol der Fähigkeit(80*80)/Freischaltungsvoraussetzung/Fähigkeit Intro an/Passive Fähikgieten müssen als (passiv) markiert.
战力：,CR:
荣耀竞技场商店的专用货币,Angegebene Währung im Ruhm Arena Laden
ZDHJ_SCORE_NOT_ENOUGH,Kampfhorn Punkte reichen nicht aus
ZDHJ_RECEIVE_REPEAT,Belohnung wurde bereits geholt
ZDHJ_NOT_OPEN,Kampfhorn noch nicht geöffnet
ZDHJ_TITLE_SUMMON,Beschwörung
ZDHJ_TITLE_TRAIN,Engelstraining
ZDHJ_TITLE_FUSION,Ausrüstungs schmelzen
ZDHJ_TITLE_AWAKE,Engelsförderung
ZDHJ_TITLE_GEM_UPGRADE,Juwelen aufleveln
ZDHJ_TITLE_SPECIAL_DEVOUR,Artefakt Sternen-Auf
ZDHJ_TITLE_GIFT_BOX_USE,Ausrüstungs verbesserung
ZDHJ_REWARD_SUMMON,Die Beschwörung erreicht {0} Punkte
ZDHJ_REWARD_TRAIN,Das Engelstraining erreicht {0} Punkte
ZDHJ_REWARD_FUSION,Das Schmelzen der Ausrüstung erreicht {0} Punkte
ZDHJ_REWARD_AWAKE,Die Engelsförderung erreicht {0} Punkte
ZDHJ_REWARD_GEM_UPGRADE,Juwelen aufleveln erreicht {0} Punkte
ZDHJ_REWARD_SPECIAL_DEVOUR,Artefakt Sternen-Auf erreicht {0} Punkte
ZDHJ_REWARD_GIFT_BOX_USE,Verbesserung erreicht {0} Punkte
ZDHJ,Kampfhorn
ZDHJ_REWARD_MAIL_TITLE,Kampfhorn-Belohnungen zu holen
ZDHJ_REWARD_MAIL_CONTENT,Hier sind die Kampfhorn-Belohnungen!
ZDHJ_GIFT_UNHAVE,Keine Belohnungen verfügbar
战斗号角,Kampfhorn
剩余时间：,Verbleibende Zeit:
进度：,Fortschritt:
我的排名：,Mein Rang:
我的积分：,Mein Punkt:
限时活动礼包,Limitiertes Paket
女神召唤：,Engelsbeschwörung:
已购买,Gekauft
你已经打败了全服：<color=#00FFFFFF>99%</color>的玩家,Du hast besiegt: <color=#00FFFFFF>99%</color> Spieler auf dem Server
WORLD_BOOSS_NOT_MONTH_VIP,Weltboss auto. Kampf benötigt Monatskarte um freizuschalten
敬请期待,Bleib dran
祸乱之源,Quelle der Katastrophe
点击查看详情,Siehe Details
购买即可获得钻石600,Kauf jetzt und hol dir 600 Diamanten
购买即可获得钻石 600,Kauf jetzt und hol dir 600 Diamanten
购买月卡或者消耗钻石可继续,Kauf Monatskarte oder gibt Diamanten aus zum Fortfahren
每天可领取钻石,Tägliche Diamanten sammeln
每天可领取金币,Tägliche Münzen sammeln
挂机经验,Kampf EXP
免费快速挂机次数,Kostenloser täglicher Schnellkampf
免费商店刷新次数,Kostenlose tägliche Aktualisierung des Geheimladens
免费装备打造次数,Kostenlose tägliche normale Aktualisierung des Herstellens
背包栏位额外增加,Zusätzliche Slots der Ausrüstungstasche
活动获得,Events
英雄碎片,Engelsscherbe
可以获得任何一个上阵英雄的碎片,Kann für diesen Dungeon zufällig 1 Scherbe in der Aufstellung erhalten
天使降临I,Beschwörungsgeschenk I.
天使降临II,Beschwörungsgeschenk II
