name,value
金制的宝箱，里面似乎藏着一些珍贵宝物,"Kotak harta dari emas, di dalamnya terdapat harta langka."
使用后可以随机获得1颗1级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.1
使用后可以随机获得1颗2级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.2
使用后可以随机获得1颗3级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.3
使用后可以随机获得1颗4级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.4
使用后可以随机获得1颗5级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.5
使用后可以随机获得1颗6级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.6
使用后可以随机获得1颗7级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.7
使用后可以随机获得1颗8级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.8
使用后可以随机获得1颗9级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.9
使用后可以随机获得1颗10级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.10
使用后可以随机获得1颗11级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.11
使用后可以随机获得1颗12级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.12
使用后可以随机获得1颗13级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.13
使用后可以随机获得1颗14级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.14
使用后可以随机获得1颗15级宝石,Gunakan untuk secara acak memperoleh 1 Gem Lv.15
使用后可以随机获得1个美杜莎碎片,Gunakan untuk secara acak memperoleh 1 Kepingan Medusa
使用后可以随机获得1个橙色女神碎片,Gunakan untuk secara acak memperoleh 1 Kepingan Angel Oranye
使用后可以随机获得1个紫色女神碎片,Gunakan untuk secara acak memperoleh 1 Kepingan  Angel Ungu
主武,Senjata Utama
头盔,Helm
副手,Sekunder
胸甲,Armor
戒子,Cincin
护腿,Legging
护手,Handguard
腰带,Sabuk
项链,Kalung
鞋子,Sepatu
短剑,Shortsword
军刀,Saber
长剑,Longsword
铜制长剑,Eternity Sword
战士阔剑,Destiny Sword
勇武长剑,Bliss Sword
贵族阔剑,Galaxy Sword
血刃,Blood Blade
复仇者之剑,Avenger
符文剑,Rune Sword
大元帅之剑,Marshal Sword
巫术之刃,Wizardry Blade
女妖之刃,Banshee Blade
虚空弯刀,Void Sabre
灵魂之刃,Soul Blade
英勇之剑,Starlight Sword
深渊之剑,Nostalgia Sword
血毒之剑,Bloodvenom
血毒长剑,Bloodvenom
毒心之刃,Crescent Blade
煞弑长剑,Dominator
煞噬长剑,Dominator
山崩地裂,Avator
泰坦战刃,Titan Blade
哨兵之剑,Sentinel Sword
削铁之剑,Razor-Sharp
风舞长剑,Magister Sword
噬魂之剑,Soulrip Sword
钢铁军刀,Steel Saber
堡垒重剑,Citadel Sword
恐怖巨剑,Terror
圣光之力,Scryer
英灵之刃,Lost Soul Blade
石中剑,Excalibur
短弓,Shortbow
棘木弓,Thistlewood Bow
猎手强弓,Hunter
硬短弓,Valor
半人马长弓,Centaur
精准之弓,Precision Bow
红木长弓,Redwood Bow
灼热弓,Sear Bow
裂心之弓,Torn Heart
战歌长弓,Warsong
复仇长弓,Vengeance
灵弦长弓,Destroyer
天火鹰弓,Skyfire
凤凰长弓,Phoenix
憎恨之弓,Oblivion
无形之弓,Admonition
虚灵长弓,Abandoner
鬼神之弓,Ghostlord
天帝之弓,Heavenly Bow
双子之弓,The Twins
群星之弓,Gospel Bow
原祖之弓,Primal Bow
迅捷长弓,Merit Bow
威严之弓,Authority
狂怒之弓,Rampage
九头蛇之弓,Flourish
动荡长弓,Eris
扭曲长弓,Lethe
风之力,Windforce
天行长弓,Skystalker
精灵守望者,Elven Warden
训练用杖,Training Staff
学徒法杖,Apprentice Staff
导魔法杖,Channeler
禁锢之杖,Binding Staff
风灵法杖,Wind Spirit
引火手杖,Volcano
野蛮重杖,Savage
阴魂之杖,Ghost Staff
双叉轻杖,Agrypnia
蚀刻法杖,Chimera
符文杖,Runed Staff
节制法杖,Cupidity
能量法杖,Mercury
大法师之杖,Archmage Staff
瓦解法杖,Division
虚无之杖,Void Staff
无极之杖,Infinity
灵魂手杖,Wand of Soul
魔鬼之杖,Demon Staff
天堂之杖,Solstice
吞噬者节杖,Devourer
晶火之杖,Crystalfire
荆棘之杖,Shrub
缚魂法杖,Nephenthes
狂怒之杖,Black Hole
烈焰法杖,Flame Staff
试炼之杖,Solar Flare
尊严之杖,Dignity
自然之力,Ceraunite
至高之杖,Orion
独角兽之锥,Unicorn
小圆盾,Nihility
尖头盾,Temptation
方形盾,Contagion
镶环圆盾,Frustration
镶金圆盾,Aggregation
强化盾牌,Groupthink
耐久盾牌,Hindsight
盐石盾牌,Saltstone
反制之盾,Hypocrisy
骷髅之盾,Illusion
惩戒之盾,Discipline
龙人之盾,Draconian
银月纹章盾,Silvermoon
圣光之盾,Baseline
永恒之盾,Deprivation
废土之盾,Wasteland
捍卫者之盾,Defender
血卫防御者,Bloodguard
忏悔之盾,Metanoia
极昼之盾,Polar Day
近卫护盾,Scapegoat
狂狼之盾,Furious Wolf
纹章盾牌,Crest Shield
冥棘之盾,Netherspike
苦痛之盾,Agony
裁决之盾,Instinct
飞龙护盾,Wyvern
名门荣耀,Blue Blood
挑战者之盾,Defier
血夜壁垒,Bloodnight
小箭筒,Small Quiver
箭筒,Quiver
帆布箭筒,Canvas Arrow
皮革箭筒,Beryl Quiver
刺客箭筒,Assassin
重箭筒,Heavy Quiver
倒刺箭筒,Hurricane
崇圣箭筒,Holy Quiver
刀脊箭筒,Razorback
神射箭筒,Deadshot
骨牙箭筒,Bonetooth
圣化箭筒,Worship
战神箭筒,Warbringer
龙纹箭筒,Drakeweave
神圣箭筒,Eclipse
虚无箭筒,Void Quiver
苦难箭筒,Phantom
堕落箭筒,Thunderbolt
致命箭筒,Iron Wing
逝光箭筒,Sunrise
风行箭筒,Windwalker
霹雳箭筒,Ambition
撕裂箭筒,Munity
血木箭筒,Gorewood
失落箭筒,Traitor
魅影箭袋,Revolution
沉默箭袋,Silent
暗黑箭袋,Rough Seas
冥灵箭袋,Nether
邪灵箭筒,Horizon
秦皇陵箭筒,Emperor
学徒手册,Trainee Book
法术指南,Magic Manual
魔法之书,Magic Tome
秘法书典,Arcane Codex
知识宝典,Knowledge
恢复之书,Restoration
力量法典,Dictator
诡计之书,Trick
暮光宝典,Twilight
星术师手册,Diviner
原则魔典,Principles
决战之书,Endgame
神圣书典,Sacred Codex
统御魔典,Dominion
黑暗之书,Emerald
毁灭宝典,Destruction
战争编年史,Chronology
极寒之书,Arctic Tome
缚心之书,Heartbond
叛乱仪典,Rebellion
黑魔法手卷,Sorcery
暗金法典,Dark Gold
夜色之书,Nightscape
死灵之书,Undead
法术源泉,Mana Source
上下五千年,Precipice
私语之卷,Whispers
部落法典,Tribe Codex
圣谕之书,Holy Words
全能法典,Omnipotent
宇宙法则,Universe Laws
布帽,Cloth Cap
纹饰帽,Blossoms
厚皮帽,Thick Cap
亮纹兜帽,Light Hood
钉甲帽,Studded Cap
盔帽,Headguard
双链罩帽,Double Mail
镶带头盔,Banded Cap
烈焰头罩,Sunblaze Cap
春雨面甲,Springrain
野人铁盔,Barbaric Iron
神圣皮盔,Holy Leather
翼盔,Winged Cap
深渊头盔,Abyss Cap
缚毒者头盔,Poisonbinder
影牙战盔,Shodowfang
踏潮者头盔,Seaman Cap
熔火头盔,Molten Cap
追猎战盔,Wildstalker
杀手面甲,Killer Cap
神武之盔,Divine Cap
铁龙战盔,Irondragon
自由之盔,Liberty Cap
武士面具,Samurai Mask
邪龙战盔,Evil Dragon
独立面具,Separation
慷慨之盔,Fervent Cap
先驱面具,Outrider
屠龙面具,Dragonflayer
复仇假面,Vengence
斯巴达勇者,Sparta Hero
新兵外套,Recruit
链制胸甲,Chain Armor
硬皮外套,Hard Armor
卫兵胸甲,Guard Armor
暗石胸甲,Riff Armor
烙铁胸甲,Magma Armor
水滴胸铠,Droplet
蛮兽胸甲,Brutish
瑟银护甲,Thorium
执政官护胸,Archon
荣誉胸甲,Honor Armor
天选者胸甲,Fortune
符记胸甲,Runes
仲裁者胸甲,Justice
时空胸甲,Space Time
余烬胸甲,Embrodium
碎骨胸铠,Bonesnap
恐惧胸甲,Terror Armor
失落胸铠,Lost Armor
源质战甲,Elementium
血浸之耀,Bloodsoak
长官胸铠,Chief Armor
寒铁胸甲,Frost Armor
烈焰胸铠,Flame Armor
火焰守卫,Flame Warden
扭曲之甲,Twist Armor
无视护胸,Hyaline
大地防御,Earth Warder
潜行者胸甲,Stalker
泰斗胸甲,Gravity
深渊魔甲,Abyss Demon
麻布腰带,Flax Belt
兽皮腰带,Hide Belt
坚硬皮带,Sturdy Belt
铁锁腰带,Latched Belt
战士束带,Warrior Belt
前锋腰带,Vanguard
平静束腰,Quiet Belt
斗士腰带,Gladiator
鬼火腰带,Ghostflicker
拯救腰带,Salvation
生命腰带,Life Belt
屠戮者腰带,Killer Belt
朱砂束带,Vermillion
统御腰带,Dominion
死灵腰带,Deathdealer
锻刃束腰,Forgeblade
风舞者皮带,Wind Dancer
驱魔腰带,Expulsion
死息腰带,Mortbreath
湮灭护腰,Annihilation
血舞腰带,Crimson Belt
黑曜腰带,Obsidian
雷电腰带,Thunder Belt
红雾腰带,Bloodmist
苦难者哀悼,Victim Belt
圣骨腰带,Holy Belt
狂战士腰带,Jazeraint
驱逐腰带,Banish Belt
暗黑之缚,Dark Belt
血滴腰带,Blooded Belt
亡灵祭奠,Undead Belt
麻布短裤,Flax Pants
皮甲短裤,Short Pants
学徒短裤,Quiet Pants
荒野马裤,Wild Pants
手工短裤,Wit Pants
勇气腿甲,Valor
游侠护腿,Ranger
巨熊护腿,Ursa
鬼纹护腿,Dreadweave
血警卫护胫,Cavalier
十字军腿铠,Crusader
影钢腿甲,Shadesteel
铭文腿铠,Inscription
神圣腿铠,Miracle
邪铁腿铠,Felsteel
魔能腿甲,Arcana
梦魇腿铠,Nightmare
白虎腿铠,White Tiger
帝王护胫,Emperor
凯旋腿甲,Triumph
勇士腿甲,Pemberani
沾血马裤,Bloody Pants
石铸腿甲,Stoneforge
神驹腿甲,Stallion
陷阵护腿,Assault
天罡护腿,Scorpio
献祭腿甲,Sacrifice
石塘城腿甲,Stonebank
勇武护腿,Valorous
黑礁腿甲,Darkreef
金鳞护胫,Goldscale
布鞋,Cloth Shoes
皮靴,Leather Boots
软垫靴,Padded Boots
链甲战靴,Chain Boots
探寻者之靴,Seeker Boots
游侠战靴,Rogue Boots
镶饰胫甲,Confusion
混乱之靴,Chaos
胜利者胫甲,Victor Armor
浩劫长靴,Calamity
圣骑士胫甲,Paladin
缄默之靴,Silent Boots
龙骨长靴,Dragonbone
天启战靴,Oracle Boots
傲世长靴,Pride Boots
飞升之靴,Leap Boots
巫毒胫甲,Voodoo
鬼狐长靴,Ghost Fox
荆棘战靴,Bramble
影刃战靴,Shadowblade
浩然战靴,Integrity
鬼魅长靴,Ghost Boots
冰暴护胫,Ice Storm
死亡阴影,Death Shadow
黑风之靴,Darkstorm
霜寒战靴,Frost Boots
影子胫甲,Shadow Armor
神语者战靴,Soothsayer
武士之怒,Samurai
灵猫之靴,Feline Boots
影武者之靴,Ninja Boots
轻布手套,Cloth Gloves
硬皮手套,Cured Gloves
步兵护手,Phalanx
战痕手套,War Paint
炮手手套,Opal Gloves
抗击护手,Valor Gloves
链甲手套,Chain Gloves
激励手甲,Excitation
铭誓护手,Vows Gloves
荣耀护手,Honor Gloves
血拳手套,Brave Gloves
帝王手甲,Wit Gloves
龙颅护手,Wyrmskull
神圣手甲,Holy Gloves
钢铸护手,Steel Gloves
裂颅手甲,Wreck Gloves
蚀骨手套,Life Gloves
天启护手,Eris Gloves
圣洁手甲,Virtue
扼杀手甲,Weaken
游骑兵护手,Danburite
碎裂手套,Sundered
贯石护手,Viruses
愤怒护手,Wrath Gloves
阴魂护手,Nethersoul
太古皇手套,Asura Gloves
瘟疫手套,Plague
狂战护手,Jazeraint
战魔护手,Talc Gloves
点金手套,Midas Gloves
神偷大师,Thief Gloves
贝壳项链,Shell
珍珠项链,Pearl
紫玉项链,Amethyst
使者项链,Hermes
蓝宝石项链,Sapphire
魔光项链,Brilliant
虎眼石项链,Tigerseye
极光项链,Arctic
珊瑚项链,Coral
暗月项链,Darkmoon
龙魂项链,Dragon Soul
虚灵项链,Ethereal
悔恨之链,Repentance
统御项链,Authority
阳魂项链,Sun Soul
噩梦之链,Kyanite
绞杀之链,Citrine
多彩项链,Chromatic
焚星者项链,Starburner
星月项链,Starmoon
银夜项链,Silvernight
月色辉石,Moonlight
琥珀项链,Amber
探索项链,Exploration
夜幕项链,Nightfall
战炎项链,Warflame
明珠项链,Luminous
神圣项链,Fire Agate
守护项链,Protection
破晓项链,Dawnbreaker
海洋之心,Lazulite
银戒指,Silver Ring
金戒指,Gold Ring
珠宝戒指,Jeweled Ring
兽魂之戒,Beastsoul
利齿之戒,Sharptooth
血羽之戒,Bloodfeather
繁星之戒,Starry Ring
狂怒之戒,Rampaging
巨龙戒指,Great Dragon
毁灭之戒,Destruction
新生之戒,New Life
希望指环,Hope Ring
全能之戒,Omnipotence
神圣之戒,Sacred Ring
平和指环,Peace Ring
摧心指环,Heart-Lesion
恶魔之戒,Demon Ring
神秘之戒,Enigmatic
虚无之戒,Void Ring
沉没指环,Sinking Ring
蕴毒钻戒,Poison
噬魂之戒,Soulrip Ring
寒冰之戒,Marble Ring
芳晓之戒,Coral Ring
盛夏之戒,Midsummer
福佑之戒,Blessed Ring
守望者戒指,Warden Ring
鬼武之戒,Warrior Ring
查克拉之戒,Chakra Ring
苍天之戒,Sky Ring
灵魂之戒,Soul Ring
普通攻击,Attack Normal
兼容,Compatible
弓将,Archer
谋士,Counselor
武将,Overall
英勇打击,Heroic Strike
风暴之锤,Storm Hammer
急救,First Aid
剑刃风暴,Bladestorm
盾墙,Shield Wall
狂暴,Frenzy
怒火中烧,Fiery Wrath
战斗怒吼,Battle Cry
致死打击,Mortal Strike
雷霆一击,Thunderstroke
毒蛇钉刺,Serpent Spike
多重射击,Multi Shot
爆炸射击,Blast Shot
沉默射击,Silence Shot
死亡印记,Mark of Death
隐形,Invisibility
致盲射击,Blinding Shot
杀戮命令,Kill Order
噬血射击,Bloody Shot
箭雨风暴,Arrow Storm
火焰冲击,Flaming Charge
奥术飞弹,Arcane Bolt
暴风雪,Blizzard
寒冰箭,Frost Arrow
灵魂虹吸,Soul Siphoning
冰甲术,Ice Barrier
炎爆术,Pyroblast
法术轮回,Cycle of Magic
魔法护盾,Magic Barrier
烈焰风暴,Fire Storm
蛇发狂舞,Snake Hair
石化凝视,Petrifying Gaze
深渊诅咒,Curse of the Abyss
天之启示,Heavenly Revelation
神圣裁决,Divination
惊涛骇浪,Surging Waves
水神怒吼,Neptune's Roar
死亡收割,Life Harvest
生命治愈,Life Restore
月读,Tsukuyomi
月神之箭,Moon God's Arrow
光辉之剑,Radiant Sword
破晓之盾,Dawn Barrier
蛊毒流离,Poisonous Magic
百草毒咒,Curse of Herbs
撼地冲击,Ground-shaking Strike
地动山摇,Earthquake
溟濛万象,Infinite Chaos
永恒空虚,Eternal Void
陨石天降,Meteorite
盖亚的悲悯,Gaia's Sympathy
灾厄魔盒,Box of Calamity
恶毒祸水,Malicious Will
英勇冲锋,Heroic Charge
必胜之刺,Final Stab
青春苹果,Apple of Youth
光耀守护,Ward of Brilliance
创世神,Creation Angel
神光之矛,Light Spear
英勇之刺,Heroic Stab
神将治愈,Light Heal
六翼天使,Seraph
蛮牛冲撞,Bull Rush
公牛之角,Bull's Horn
无情正义,Relentless Justice
神圣复仇,Holy Vengeance
天籁射击,Harmonious Shot
迷人之弦,Mesmerizing Tune
奥义之箭,Arcane Arrow
毁灭射击,Devastating Shot
操控现实,Control Reality
迷人金发,Mesmerizing Blonde
雷击之矛,Thunder Spear
黑暗降临,Descending Darkness
诱惑之箭,Seducing Shot
娲皇一击,Strike of Nuwa
五彩补天,Sky-mending Colors
太极八卦,Taichi
天人合一,Harmony
母仪天下,Matronage
星河箭雨,Meteor Shower
黄泉射击,Nether Shot
阴间之药,Nether Drugs
烈焰灭世,Fire Annihilation
飞火流星,Flaming Meteor
神之光明,God's Light
地狱之火,Hellfire
永夜降临,Evernight
冥帝咒怨,Grudges of Hades
女妖之躯,Body of a Banshee
支配之女,Lady of Dominion
海神之力,Power of Poseidon
元素水灵,Water Elemental
堕落天使,Fallen Angel
星辰之主,Lord of Stars
妖神之躯,Body of Demonlord
司掌水域,Master of Water
司掌生死,Master of Life
夜国之神,God of Night Land
始祖之母,Primordial Mother
日神庇护,Apollo Protection
百毒不侵,Poison Immunity
大地司掌,Master of Earth
九柱神,Ennead
混沌之神,God of Chaos
众神之始,The Genesis of Gods
天空之神,God of Sky
星辰之母,Mother of Stars
大地之母,Mother of Earth
众神之祖,Creator of Gods
创造之神,God of Creation
爱神香水,Jupiter's Perfume
火神长袍,Fire God Robe
胜利誓约,Victory Pact
幸运女神,Angel of Luck
青春女神,Angel of Youth
引灵死神,Soul Reaper
女武神,Valkyrie
战争女神,Angel of War
元素掌控,Elemental Mastery
大陆之名,Name of the Land
宙斯之女,Daughter of Zeus
不可避免,Inevitability
复仇女神,Angel of Revenge
艺术女神,Angel of Arts
九柱之神,God of Nine Pillars
生育之神,God of Birth
现在之神,God of Present
命运之神,God of Fate
收获女神,Angel of Harvest
梦魇女妖,Nightmare Banshee
夜之妖娆,Enchanting Nights
人类始祖,Human Ancestor
先灵圣贤,Ancient Sages
社稷福神,God of Welfare
三皇,The Three Sovereigns
祖神,The First God
女仙之首,Queen of Nymph
巫堂,Witchcraft
引灵,Soul Guider
阴神,Netherlord
火神,Fire God
智天使,Cherub
黑暗化身,Dark Incarnation
幽冥之神,God of the Netherworld
日落之地,Land of Dusk
死者守卫,Guard of Death
灶神,Vulcan
长生女神,Ever Life
亡灵永恒,Undead Bloodline
黑夜女神,Angel of Darkness
阿萨神族,Pure Power
风暴之神,God of Storm
混乱之源,Source of Confusion
神灵显露,God Reveals
夜魔永恒,Ever Darknesss
蛇身魔眼,Snake Eye
女皇之治,Queen's Rule
阴阳之隔,Dead or Alive
众神之王,King of Gods
晕眩,Stun
流血,Bleed
中毒,Poison
封印,Seal
印记,Mark
隐身,Invisibility
致盲,Blind
冰冻,Frozen
火伤,Blazed
燃烧,Burnt
虚弱,Weaken
影,Shade
残影,Shadow
奋起,Steel
破,Break
击破,Pierced
援护,Shield
1回合内无法行动,"Selama 1 ronde, tak dapat bergerak"
2回合内伤害降低60%，并挑衅敌人,"Selama 2 ronde, DMG berkurang 60%, Taunt musuh"
3回合内攻击必定暴击，且免疫异常状态,"Selama 3 ronde, ATK pasti Crit, imun terhadap Debuff"
5回合内伤害增加50%，受到伤害增加50%,"Selama 5 ronde, DMG meningkat 50%, DMG yang diterima meningkat 50%"
3回合内增加30%的伤害，90%的防御力,"Selama 3 ronde, DMG meningkat 30%, DEF meningkat 90%"
2回合内不能回复生命,"Selama 2 ronde, tidak dapat Heal HP"
2回合内每回合减少最大生命值3%的生命值,"Selama 2 ronde, kehilangan 3% Max HP setiap ronde"
1回合内暴击率增加10%,"Selama 1 ronde, Crit rate meningkat 10%"
2回合内无法使用技能,"Selama 2 ronde, tidak dapat menggunakan skill"
3回合内射手优先攻击目标,"Selama 3 ronde, pemanah mendahulukan menyerang target"
2回合内只会受到范围攻击伤害,"Selama 2 ronde, hanya dapat menerima AoE DMG"
3回合内降低70%命中,"Selama 3 ronde, ACC berkurang 70%"
2回合内提升自身伤害70%,"Selama 2 ronde, DMG diri sendiri meningkat 70%"
2回合内降低伤害50%,"Selama 2 ronde, DMG berkurang 50%"
1回合内冰冻,"Selama 1 ronde, Frozen"
2回合内冰甲状态，防御力增加20%，受到普通攻击时60%几率冻结攻击者1回合,"Selama 2 ronde, mendapat status Ice Barrier, DEF meningkat 20%, saat menerima Attack Normal memiliki 60% kesempatan memberikan Frozen pada penyerang selama 1 ronde"
2回合内用魔法值抵消伤害，1点魔法值抵消5点伤害,"Selama 2 ronde, menggunakan MP untuk menyerap DMG, 1 MP menyerap 5 DMG"
2回合内无法行动,"Selama 2 ronde, tidak dapat bergerak"
1回合内降低攻击30%,"Selama 1 ronde, ATK berkurang 30%"
3回合内普通攻击必暴击且免疫一切不良效果,"Selama 3 ronde, Attack Normal pasti Crit dan imun terhadap Debuff"
4回合内损失当前生命值3%的血量,"Selama 4 ronde, kehilangan 3% HP"
2回合内每回合损失当前生命值2%的血量,"Selama 2 ronde, kehilangan 2% HP setiap ronde"
1回合内眩晕,"Selama 1 ronde, mendapat Stun"
2回合内挑衅且减伤65%,"Selama 2 ronde, Taunt dan DMG berkurang 65%"
2回合内对手身上有【燃烧】状态，每秒伤害相当于攻击力100%,"Selama 2 ronde, memberi status Burnt pada lawan, menerima DMG sebesar 100% Attack tiap detik"
1回合内暴击伤害增加180%,"Selama 1 ronde, Crit DMG meningkat 180%"
2回合敌方虚弱，降低攻击力50%,"Selama 2 ronde, musuh menjadi Weak, ATK berkurang 50%"
3回合内致盲，降低80%命中,"Selama 3 ronde, Blind, ACC berkurang 80%"
3回合内【鼓舞】，增加防御60%，增加攻击18%,"Selama 3 ronde, [Cheer], DEF meningkat 60%, ATK meningkat 18%"
3回合内【残影】，增加闪避30%,"Selama 3 ronde, [Shadow], EVA meningkat 30%"
2回合内【封印】敌人，不能释放技能,"Selama 2 ronde, [Seal] musuh, tidak dapat menggunakan Skill"
2回合内流血,"Selama 2 ronde, Bleed"
3回合【奋起】，增加攻击25%，增加防御150%,"Selama 3 ronde, [Steel], ATK meningkat 25%, DEF meningkat 150%"
2回合【击破】，敌人防御降低60%,"Selama 2 ronde, [Pierced], DEF musuh berkurang 60%"
2回合【中毒】，敌人每回合降低3%当前血量,"Selama 2 ronde, [Poison], musuh kehilangan 3% HP setiap ronde"
1回合【晕眩】,"Selama 1 ronde, [Stun]"
2回合命中降低60%,"Selama 2 ronde, ACC berkurang 60%"
一直中毒，敌人每回合降低3%当前血量,"Terus menerus Poison, musuh kehilangan 3% HP setiap ronde"
2回合【援护】，伤害增加55%，反伤增加60%,"Selama 2 ronde, [Shield], DMG meningkat 55%, DMG Reflect meningkat 60%"
2回合冻结敌人,"Selama 2 ronde, Frozen musuh"
2回合内对手身上有【燃烧2】状态，每秒损失当前生命值4%,"Selama 2 ronde, memberi status [Burnt2] pada musuh, kehilangan 4% HP setiap detik"
加buff,Tambah Buff
buff加效果,Efek Tambah Buff
buff效果,Efek Buff
驱散有益buff,Dispel Buff
敌方减魔法,Mengurangi MP musuh
自己回魔法,Memulihkan MP diri sendiri
buff加属性,Buff Atribut
附加伤害,DMG Tambahan
驱散不良buff,Dispel Debuff
除去增益buff,Dispel Buff
第2次,Ke-2
第3次,Ke-3
剥夺buff,Dispel Buff
加中毒Buff,Tambah Poison Buff
中毒Buff效果,Efek Poison Buff
加冻结buff,Tambah Frozen Buff
加燃烧buff,Tambah Burn Buff
加燃烧buff效果,Tambah Efek Burn Buff
暴击后,Setelah Crit
敌方随机1个,1 Musuh Acak
不更改目标,Target tidak berubah
己方血量最低1人,1 Teman dengan HP terendah
敌方随机3个,3 Musuh Acak
自己,Diri Sendiri
己方随机3个,3 Teman Acak
敌方血量最低1人,1 Musuh dengan HP terendah
敌方血量百分比最低1人,1 Musuh dengan %HP terendah
随机选择敌方2人【可重复】,Memilih 2 Musuh Acak [dapat berulang]
随机选择敌方3人【可重复】,Memilih 3 Musuh Acak [dapat berulang]
己方随机2个,3 Teman Acak
敌方攻击力最高1个,1 Musuh dengan ATK tertinggi
己方血量百分比最低3个,3 Teman dengan %HP terendah
敌方随机4个,4 Musuh Acak
敌方随机2个,2 Musuh Acak
敌方随机6个,6 Musuh Acak
敌方血量百分比最低3个,3 Musuh dengan %HP terendah
敌方血量百分比最高1个,1 Musuh dengan %HP tertinggi
敌方攻击力最高3个,3 Musuh dengan ATK tertinggi
敌方血量最低3个,3 Musuh dengan HP terendah
敌方血量百分比最高2个,2 Musuh dengan %HP tertinggi
己方血量最少2个,2 Teman dengan HP terendah
随机选择敌方6个【可重复】,Memilih 6 Musuh Acak [dapat berulang]
敌方攻击力最高2个,2 Musuh dengan ATK tertinggi
{MASTER_NAME}对{TARGET_NAME}使用了{SKILL_NAME}，但被闪避。,"{MASTER_NAME} menggunakan {SKILL_NAME} terhadap {TARGET_NAME}, tapi dihindari."
{MASTER_NAME}受到了{DAMAGE}点伤害反弹。,{MASTER_NAME} menerima {DAMAGE} DMG Reflection
{MASTER_NAME}使用了普通攻击，对{TARGET_NAME}造成了{DAMAGE}伤害。,"{MASTER_NAME} menggunakan Attack Normal, memberikan {DAMAGE} DMG terhadap {TARGET_NAME}."
{TARGET_NAME}免疫了{MASTER_NAME}释放的{SKILL_NAME}造成的【{BUFF_NAME}】状态。,{TARGET_NAME} kebal terhadap [{BUFF_NAME}] yang disebabkan  {SKILL_NAME} dari {MASTER_NAME}
{MASTER_NAME}对{TARGET_NAME}使用了{SKILL_NAME}，造成了{DAMAGE}伤害。,"{MASTER_NAME}menggunakan{SKILL_NAME}kepada{TARGET_NAME},memberikan{DAMAGE}DMG."
{MASTER_NAME}对{TARGET_NAME}使用了{SKILL_NAME}，目标进入了晕眩状态。,"{MASTER_NAME} menggunakan {SKILL_NAME} terhadap {TARGET_NAME}, target terkena Stun."
{MASTER_NAME}对{TARGET_NAME}使用了{SKILL_NAME}，回复了{DAMAGE}生命。,"{MASTER_NAME}menggunakan{SKILL_NAME}kepada{TARGET_NAME}, memulihkan{DAMAGE}HP."
因{SKILL_NAME}效果，{MASTER_NAME}进入【挑衅】状态，非范围技能只能攻击{MASTER_NAME}，伤害降低60%，持续2回合。,"Karena efek {SKILL_NAME}, {MASTER_NAME} menerima status [Taunt], serangan selain AoE Skill hanya dapat menarget {MASTER_NAME}, DMG berkurang 60%, berlangsung 2 ronde."
{MASTER_NAME}对{TARGET_NAME}使用了{SKILL_NAME}。,{MASTER_NAME} menggunakan {SKILL_NAME} terhadap {TARGET_NAME}.
因{SKILL_NAME}效果，{MASTER_NAME}受到伤害提高50%，伤害增加50%,"Karena efek {SKILL_NAME}, DMG yang diterima {MASTER_NAME} meningkat 50%, DMG meningkat 50%"
因{SKILL_NAME}效果，{TARGET_NAME}防御力提高90%，伤害提高30%，持续3回合。,"Karena efek {SKILL_NAME}, DEF {TARGET_NAME} meningkat 90%, DMG meningkat 30%, berlangsung 3 ronde."
因{SKILL_NAME}效果，{TARGET_NAME}【流血】，2回合内无法回复生命,"Karena efek {SKILL_NAME}, {TARGET_NAME} terkena [Bleed]. Selama 2 ronde, tidak dapat heal HP"
因{SKILL_NAME}效果，{TARGET_NAME}【中毒】，接下来2回合内，每回合损失3%生命。,"Karena efek {SKILL_NAME}, {TARGET_NAME} terkena [Poison]. Selama 2 ronde, kehilangan 3% HP setiap ronde."
因{SKILL_NAME}效果，{MASTER_NAME}暴击率增加10%。,"Karena efek {SKILL_NAME}, Crit rate {MASTER_NAME} meningkat 10%."
因{SKILL_NAME}效果，{TARGET_NAME}被添加【印记】，3回合内成为优先攻击目标。,"Karena efek {SKILL_NAME}, {TARGET_NAME} menerima [Tanda]. Selama 3 ronde, menjadi target utama."
因{SKILL_NAME}效果，{TARGET_NAME}不能使用技能，持续2回合,"Karena efek {SKILL_NAME}, {TARGET_NAME} tidak dapat menggunakan Skill, berlangsung 2 ronde"
{MASTER_NAME}进入隐身状态，2回合内只受范围技能伤害,"{MASTER_NAME} menjadi Invisible. Selama 2 ronde, hanya bisa menerima AoE DMG"
