name,value
对！梦呓女神倪克斯！！如果得到她的帮助，或许我们可以唤醒天照大神！,"¡Si! ¡El ángel de la pesadilla Nyx! ¡Si conseguimos su ayuda, podemos despertar a Amaterasu!"
让我们马上开始吧！,¡Vámonos ahora!
出发吧！,Todo bien.
恩！目标希腊！,¡Vamos a Grecia!
希腊的神社在众神的守卫下得以保存，雅典的守卫者倪克斯击败了前来侵袭的巨型噬魂怪，并将它的核心剖出来，放到盒子里交给潘多拉保管。当伊利斯奉命将盒子交给潘多拉后，无法压制住自己好奇心的潘多拉，打开了盒子???,"El templo griego ha sido protegido por los dioses. Nyx, el guardián de Atenas derrotó al atacante Soulreaver gigante, lo despojó, lo metió en una caja y lo envió a Pandora para su custodia. Cuando Elis le entrega la caja a Pandora según las instrucciones. La curiosa Pandora no pudo resistir la tentación y abrió la caja ..."
我们...到希腊了吗？,¿Hemos llegado a Grecia?
...这是哪？,...¿Dónde está?
好像是一个迷宫…,Es como un laberinto ...
...我们要尽快到达倪克斯的神殿！,¡Deberíamos ir al templo de Nyx lo antes posible!
巴里！小心！,Bari! ¡Estar atento!
呼，这里也乱成一团了…,Está en un desastre ...
新的敌人吗？这些跟之前遇到的怪物不同,Nuevos enemigos? Son diferentes de los monstruos que hemos conocido antes.
是啊，一些奇怪的家伙。,Si. Son extraños
我们该尽快离开这里。,Deberíamos irnos de aquí rápidamente.
那里有一盏灯，咱们往那走吧。,Hay una lampara. Caminemos hacia eso.
这些怪物无穷无尽！,¡Estos monstruos son ilimitados!
等一下，那边好像有人！！,¡Espere! Parece que hay alguien ahí!
过去看一下！,¡Echemos un vistazo!
等一下，我们这样打下去太慢了，需要快速提高实力才行，特殊的时期只能采用特殊的办法了！,"Espera un segundo, será demasiado lento si seguimos luchando así. Necesitamos encenderlo lo antes posible. Medidas inusuales para situaciones inusuales, ¿verdad?"
你没事吧？好像伤得很重！,¿Estas bien? ¡Parece que estás gravemente herido!
你是？,Usted está…?
战斗力上涨了好多！记住，每件装备都会给你带来质的飞跃哟！,"¡Tu poder se disparó! ¡Recuerde, cada equipo le brinda un salto cuántico!"
我叫伊利斯，众神的信使。,"Soy Elis, mensajero de los dioses."
这是哪？我们再找倪克斯的神殿…,¿Dónde está? Estamos buscando el templo de Nyx ...
这里是潘多拉的神殿。,Aquí está el templo de Pandora.
潘多拉？？,¿¿Pandora??
倪克斯击败了进攻雅典的巨大噬魂怪，将它的核心封印在盒子里将给潘多拉保管，并拜托潘多拉绝对不能打开…,"Nyx derrotó al atacante Soulreaver gigante, lo desnudó, lo metió en una caja y lo envió a Pandora para su custodia. Nyx le dijo a Pandora que no puede abrirlo ..."
潘多拉打开了…,"Sin embargo, Pandora lo abrió ..."
是的...潘多拉被黑暗所侵蚀，我试图阻止它的堕落，可失败了…,Sí ... Pandora fue consumida por la oscuridad. Traté de detenerlo pero fallé ...
我们可以帮助你！,¡Te podemos ayudar!
没错！,¡Así es!
谢谢，请跟我来！,¡Gracias! Sígame por favor.
快到了，潘多拉就在那里！,"¡Sé rápido, Pandora está ahí!"
要上了！,¡Vamos!
来吧！,¡Venga!
谢谢，勇敢的女神，多亏你们我才能阻止潘多拉的暴走！,"¡Gracias, valientes ángeles! ¡Gracias a ti evité que Pandora se degenerara!"
不能把盒子交给潘多拉！它好奇心太重了！我提醒过你！,¡No puedes enviarle la caja a Pandora porque es muy curiosa! Te lo he recordado
唉，所托非人，悔之晚矣…,Es demasiado tarde para arrepentirse ...
倪克斯，请您让天照大神从沉睡中醒来！只有她能拯救我们的国家和日本！,"Nyx, ¡despierta a Amaterasu del sueño! ¡Solo ella puede salvar a nuestro país y a Japón!"
伊利斯跟我说过了，我会帮你的，等你回去时天照估计就会醒来了！,Elis me ha contado sobre eso y definitivamente te ayudaré. ¡Amaterasu se despertará cuando vuelvas!
终于...谢谢你！,Finalmente lo logramos ... ¡Gracias!
天色在渐渐变暗...,Se está haciendo de noche…
怎么回事？！为什么在希腊，黑暗力量越来越强了？！,¡¿Que esta pasando?! ¿Por qué el poder oscuro se hace más fuerte en Grecia?
...这是太阳之力被削弱的原因！没想到会是这样！,Debido a que el poder del sol se debilita ... ¡No esperaba que sucediera así!
倪克斯是什么意思？,¿Qué quiso decir Nyx?
现在马上去找盖布，他在请求你们的帮助！,Ven a buscar a Geb ahora mismo. Ella te está pidiendo ayuda!
埃及的大地之神盖布？？,Geb? Dios de la tierra en Egipto?
我会送你们过去的，帮他把太阳拨回正轨！,¡Te enviaré para ayudarla a volver a poner el sol en el camino!
盖布与努特背叛了光明，奈芙蒂斯和其他神一起将神母努特封印在了大金字塔中，而盖布却逃脱了…而对这一切毫不知情的女神一行人，应盖布的‘邀请’，来到了埃及…,"Geb y Nuit traicionaron la luz. Neftis y otros dioses sellaron a Nuit en la Gran Pirámide. Geb escapó ... Sin embargo, los ángeles que no tienen idea de ello vienen a Egipto por 'invitación' de Geb ..."
哇！这就是有名的金字塔吗？！好壮观！,¡GUAUU! ¿Es la famosa pirámide? Tan espectacular!
...好奇怪，这里的太阳之力太弱了...到底发生了什么事？,…Tan extraño. El poder del sol es tan débil aquí ... ¿Qué pasó?
埃及...不是应该很热吗？现在是正午怎么会这么冷？？,Egipto ... ¿No se supone que hace calor? Ahora es mediodía y ¿por qué hace tanto frío?
援军是你们两个吗？,¿Sois refuerzos?
吓我一跳！,"¡Dios mío, me asustaste!"
请问你是盖布吗？倪克斯说你需要我们的帮助。,¿Eres geb? Nyx dijo que necesitas nuestra ayuda.
没错，感谢你们的到来。,Sí lo soy. Gracias por venir.
这里发生了什么事？,¿Que pasó?
奈芙蒂斯背叛了光明...他封印了努特，使阳光不能落到地面...你们会帮助我，对吗？,"Neftis traicionó la luz ... Ella selló a Niut, lo que mantiene la luz del sol lejos del suelo ... Me ayudarás, ¿verdad?"
我们会全力以赴！,¡Haremos todo lo posible!
这一切都是奈芙蒂斯的阴谋，如果你们能打败奈芙蒂斯并救出努特，太阳就会重新普照人间！我带你们去奈芙蒂斯的金字塔。,"Es la conspiración de Neftis y si puedes derrotar a Nephthy y salvar a Nuit, ¡el sol volverá a aparecer sobre el horizonte! Déjame llevarte a la pirámide donde entra Nephthy."
这就是奈芙蒂斯的藏身处吗？,¿Es el lugar escondido de Nephthy?
是的...我恐怕只能送你们到这里了…,Sí ... creo que solo puedo enviarte aquí ...
啊？！为什么？,Ah? ¿Por qué?
这个金字塔中有使我力量衰退的东西...我不能再往前走了…,Hay algunas cosas que pueden reducir mi fuerza ... No puedo ir más allá ...
原来如此…,Oh ya veo…
愿你能重现太阳的光辉，愿你的前方是温暖的沙地…,Espero que dejes que el sol vuelva a brillar y que haya arena cálida delante de ti ...
我们会尽力的。,Haremos lo mejor.
小心影仆!!!,¡Ten cuidado con Shadow Servant!
此处禁止通行！即使你拥有太阳神的力量！,No hay pasaje aquí! ¡Incluso si tienes el poder de Sun God!
命运的谜团...答案就是死亡！,Misterio del destino ... ¡La respuesta es la muerte!
欲求长生？献出你的心脏！,¿Estás persiguiendo la inmortalidad? ¡Dame tu corazón!
变成沙漠中的沙子吧。,Ser un grano de arena en el desierto.
奈芙蒂斯！拿掉这些肮脏的绷带！放了努特！,Nephthy! ¡Quítate estas vendas sucias! ¡Lanza Nuit!
你们是谁？盖布！你出来！做个了断吧！不要牵扯无辜的人进来！,¿Quién eres tú? Geb! ¡Salga! ¡Terminemos con todo! ¡No involucres a los inocentes!
不要逼我们动手！,¡No nos hagas hacer algo!
放了努特？休想！,Release Nuit? ¡De ninguna manera!
奈芙蒂斯，收手吧！放了努特，这世界需要太阳！,"Nephthy, ¡para! ¡Suelta Nuit y el mundo necesita luz solar!"
咳咳...原来如此...你们这些白痴…,(Tos) ... Ya veo ... idiotas ...
嗯？！,¡¿Qué?!
你们被利用了...我在阻止努特的堕落…,Te han engañado ... Estoy evitando que Nuit se degenere ...
这话是什么意思？！,¡¿Qué quieres decir?!
咳咳...努特被黑暗腐蚀了，我拼尽全力才将她封印…,(Tos) ... Nuit es consumido por la oscuridad e hice mi mejor esfuerzo para sellarla ...
就在此时…,Justo en este momento ...
哈哈哈！这该死的绷带终于被破坏了！我可怜又愚蠢的孩子，你以为这样就可以阻止我吗！,"¡Jajaja! ¡Las malditas vendas finalmente se rompieron! Mis pobres y tontas chicas, ¿creen que pueden detenerme de esta manera?"
盖布！！,Geb !!
干的很好，白痴们！多亏你们打开了努特的封印！现在，用你们卑微生命感受黑暗的降临吧！,"Buen trabajo, idiotas! ¡Gracias a tus esfuerzos por abrir el sello de Nuit! ¡Ahora, usa tus humildes vidas para experimentar el poder de la oscuridad!"
该死的！你骗了我们！,¡Maldición! Nos mentiste !!
无知的蝼蚁！我是神！低贱的人类怎么可能理解神的意图！,Hormigas ignorantes! ¡Yo soy Dios! ¡Los humanos humildes no pueden entender la intención de Dios!
你不配称为神！你是恶魔！,¡No mereces ser un Dios! Eres un demonio!
修我战剑，杀上九天！撒我热血，一往无前！！,¡Repara mi espada y lucha hasta el noveno cielo! ¡Rocía mi sangre y sigue adelante con una voluntad indomable!
好，好，蝼蚁们，感受神的力量吧！,"Bueno, hormigas, ¡experimenta el poder de Dios!"
怎么会...我怎么会输...我可是神！,¿Cómo podría ser esto posible? Perdí ... ¡Soy Dios!
糟了！努特的封印完全解除了！她要暴走了！,¡Oh no! ¡El sello de Nuit se ha eliminado por completo! Ella se volverá balística!
没有办法了吗？！,¿No hay forma de parar?
努特！我的爱人！展现黑暗真正的力量吧！,Nuit! ¡Mi amante! ¡Muéstrales el poder de la oscuridad!
呼...还好阻止了努特的暴走，你还好吧？,No está tan mal que finalmente evitemos que Nuit se vuelva balístico. ¿Estas bien?
我们...真的阻止了吗？可是...有点奇怪...我的身体...啊！我的身体在燃烧！,¿Realmente la hemos detenido? Pero me siento un poco extraño ... mi cuerpo ... ¡Ahhhh! ¡Mi cuerpo está ardiendo!
不！太阳之力太强了！不！,¡No! ¡El poder del sol es demasiado fuerte! ¡¡No!!
虽然阻止了努特的暴走，但直接暴露在太阳之力下的女神却掉进了地狱。。。从地狱醒来的女神要重回人间，必须得到地狱之王路西法的允许。于是女神踏上了寻找路西法的漫漫长路。,"Detuvieron a Nuit, pero los Ángeles expuestos directamente al poder del sol cayeron al infierno ... Despertándose en el infierno, los Ángeles quieren volver al suelo y tienen que obtener el permiso de la Reina del Infierno Lucifer. Luego, comienzan el largo diario para encontrar a Lucifer ..."
...这是哪里…,... Donde está esto…
...清醒过来了吗？,... ¿Despierta?
巴里，这是哪？怎么什么都看不见…,"Bari, ¿qué es esto? ¿Por qué no puedo ver nada ..."
真是万幸，神女的力量还在。你能听清楚我说的话吗？,"Afortunadamente, el poder de Ángel sigue ahí. ¿Puedes escuchar lo que dije?"
可以听到...我现在在哪？,Puedes escuchar ... ¿Dónde estoy ahora?
估计...在地狱…,Estimado ... en el infierno ...
...地狱...我死了吗？！,... Diablos ... ¿estoy muerto? !
冷静！我正在找让你复生的方法！,¡calma! ¡Estoy buscando una manera de resucitarte!
那拜托快一点！,Entonces por favor date prisa!
发现你了…,Te encontré...
你们...是什么！,Que eres...!
我是地狱的守护神——米若陶洛斯！！,Soy el santo patrón del infierno: ¡Minotauro! !
不要闹了...我很累的...不要打扰我休息…,No hagas problemas ... estoy muy cansado ... no me molestes en descansar ...
好大的胆子！居然说这种话！我要把你做成晚餐！,¡Gran valor! En realidad dijo esto! Quiero hacerte la cena!
弑神者！感受被地狱支配的恐惧吧！,¡Siente el miedo a ser dominado por el infierno!
只要我们不停探索，怪物就会不断出现，我们的女神们会自动战斗消灭他们！,"¡Mientras sigamos explorando, los monstruos seguirán apareciendo, y nuestros Ángeles lucharán para destruirlos automáticamente!"
强化刚刚换上的装备，可进一步提升战斗力！,¡Fortalece el equipo que acaba de ser reemplazado y fortalece aún más el poder de lucha!
主角,Jugador
MC,Jugador
不明BOSS,Boss Desconocido
战士A,Guerrero A
射手B,Arquero B
法师C,Mago C
巫女,Bruja
荷鲁斯,荷魯斯
已派上新的女神和您一同战斗，快进入战场试一试,Se ha desplegado un nuevo ángel para luchar junto a ti. Pruébalo en <color=#FA931AFF>Campo de batalla</color>.
提升自己实力的诀窍就在这里！,¡Esta es la clave para mejorar tu fuerza!
消灭怪物会随机掉落装备，看到小红点的提示，就要及时换上新装备，这样就可以变得更强！,"Cuando vea <color=#FA931AFF>punto rojo</color>,¡debe equipar nuevos equipos para fortalecerse!"
换上并强化装备后，战斗力已大幅提升，赶快到战场试一试,Tu índice de combate aumentó dramáticamente después de equipar y mejorar sus equipos. Pruébalos en el campo de batalla
战胜BOSS，才能进入下一关卡,"Después de derrotar al Boss, puedes ingresar al siguiente campo de batalla."
你的战斗力非常强大，会在专注中爆发！,¡Serás increíblemente poderoso cuando te concentres!
怪物太多了，我们需要女神的帮助！她们也在期待着你的召唤！,Hay demasiados de ellos. ¡Necesitamos a los Ángeles! ¡Están esperando tu llamada!
怪物越来越强了！,¡Los monstruos se están volviendo más fuertes!
挑战不消耗次数,Gratis
已开启副本下一章节，点击切换地图,El siguiente capítulo de instancia está desbloqueado. Toca para cambiar de mapa
点击进入世界地图,Toca para abrir el mapa mundial
进入下一章节,Entra en el siguiente capítulo
进入副本,Entra a la instancia
你到底是怕麻烦还是怕死更多一些？,¿Tienes más miedo a los problemas o la muerte?
那是怕死多一些！,"¡Muerte, supongo!"
战斗力上涨了好多！不要小看装备的提升，每件都可能带来质的飞跃哟！,"¡Tu poder se disparó! No subestimes tu equipamiento, ¡porque cada equipamiento te da un salto cuántico!"
加百列你真的好厉害！以后请你不要离开我身边一米！,"Gabriel, eres increíble! ¡Por favor siempre quédate a mi lado!"
古神之力么，可我有种今日额度已用光的感觉啊。,El antiguo poder? ¿Por qué siento que me estoy quedando sin suerte?
请你用心神感受与加百列的联系，用古神之力浇灌她。,Usa tu corazón para sentir tu conexión con Gabriel y críala con tu antiguo poder.
消灭怪物会随机掉落装备，留意小红点提示，及时换上新装备，就可以变得更强！,"¡Mata a monstruos para obtener equipamientos aleatorios. Cuando veas un punto rojo, asegúrate de <color=#6DCFF6FF>equipar nuevos equipamientos</color> para hacerse más fuerte!"
向左滑动，切换到下一页面,Desliza hacia la izquierda para pasar a la página siguiente
希腊的神社在众神的守卫下得以保存，雅典的守卫者倪克斯击败了前来侵袭的巨型噬魂怪，并将它的核心剖出来，放到盒子里交给潘多拉保管。当伊利斯奉命将盒子交给潘多拉后，无法压制住自己好奇心的潘多拉，打开了盒子。。。,"El santuario griego fue preservado bajo la guardia de los dioses. El guardián de Atenas, Nyx, derrotó al devorador de almas gigante que vino a atacar y cortó su núcleo y lo metió en la caja y se lo entregó a Pandora. Cuando se le ordenó a Ilis que le entregara la caja a Pandora, Pandora, que no pudo reprimir su curiosidad, abrió la caja ..."
玉串振响,Encanto de Jade Vibrante
八咫镜,Yata no Kagami
天津神族,Amatsukami
太阳女神,Ángel del Sol
耀光天降,Brillo Ardiente
黄昏之箭,Flecha del Anochecer
三相女神,Triple Ángel
地狱之手,Mano del Infierno
嗜血穿刺,Pierce Sangriento
怎么这么麻烦？,¿Por qué es tan complicado?
僵尸亡魂,Almas Perdidas
永恒之枪,Lanza de Eternidad
死亡风暴,Tormenta de la Muerte
思维记忆,Idea Genial
风暴女神,Ángel de la Tormenta
千面神,Dios de Muchas Caras
幻影箭雨,Fantasma Flechas
光芒标记,Marca de Luz
幻想曲艺,Fantasía
梦呓神族,Oneiroi
拉神之眼,Ojo de Ra
太阳风暴,Tormenta Solar
至高无上,Supremo
光芒万丈,Rayo de Luz
造物主,Creador
有可领取的任务奖励,Recompensas de Misiones Disponibles
冰天雪地,Mundo de Hielo
队伍战力达到50000,PD del equipo alcanza 50000
队伍战力达到100000,PD del equipo alcanza 100000
队伍战力达到200000,PD del equipo alcanza 200000
队伍战力达到300000,PD del equipo alcanza 300000
队伍战力达到500000,PD del equipo alcanza 500000
BOSS_FIGHT_COUNT_ZERO,0
CRIT_VALUE_ADD,Crit Aumentado
GEM_TICKET_NOT_ENOUPH,Rollo de Gema insuficiente
NOT_ENOUPH,Insuficiente
ARENA_SHOP_GOODS_BUY_COUNT_ERROR,Cantidad de Compra Ilegal
USE_GOODS_ONE_TIME,Usar 1
USE_GOODS_TEN_TIME,Usar 10 veces
USE_GOODS_HUNDRED_TIME,Usar 100 veces
USE_ALL_GOODS,Usar todo
SYNTHETIZE_ONE_TIME,Sintetizar
SYNTHETIZE_TEN_TIME,Sintetizar 10 veces
SYNTHETIZE_HUNDRED_TIME,Síntesis 100 veces
SYNTHETIZE_ALL,Sintetizar todo
CAN_NOT_REPEATE_CHARGE,No se puede repetir la recarga
HAVE_COUNT,Obtenido: {0}
VERSION_INIT_UI_RES,Restablecer el Recurso
USER_IS_NOT_NEWBIE,Eres un jugador profesional
BOSS_OPEN_TIPS,El Boss del gremio se desbloquea. ¿Ir a pelear?
GO,Ir
IGNORE,IGNORAR
首充,Regalo
礼包中心\n,Centro de Regalos
送女神,Ángel
角色选择,Selección de Personaje
起源之地\n,Lugar de Origen \n
首充礼包,Paquete de Primera Recarga
超值礼包,\n
超强单体输出！,¡Súper Daño Individual!
女神觉醒界面使用，增加400点好感度,Úsalo en la pestaña de despertar Ángel para aumentar la afinidad en 100
每天21点通过邮件发送排名奖励,Envía recompensas diarias por correo a las 21:00
胜率已达80%，战胜BOSS，即可进入下一副本,Alcanza más del 80% de victorias para desafiar al Boss y ve al siguiente instancia
每日神器,Artefacto Diario
打造1次神器,Forjar Artefacto 1 vez
每日扫荡,Aniquilación Diaria
扫荡boss3次,Aniquilar Boss 3 veces
用于装备强化,Utilizado para mejorar equipamientos
游戏内的普通货币,Moneda común en el juego
用于打造神器,Utilizado para forjar artefactos
ACTIVITY_SIGN_IN_DATE_MISMATCH,Fecha de inicio de sesión incorrecta
普通货币,Moneda Corriente
高级货币,Moneda Avanzada
可用于打造装备和神器,Se utiliza para forjar equipamientos y artefactos.
可来购买宝石,Se usa para hacer que las gemas suban de nivel
这是神魂碎片,Es un fragmento de alma sagrada
可在积分商店兑换稀有物品,Se usa para convertir artículos raros en la tienda de puntos
武勋商店的专用货币,Moneda especificada en la tienda de mérito
BOSS扫荡,Aniquilación del Boss
公会战,Choque del Gremio
召唤女神,Invocar Ángeles
每日&奇遇冒险,Aventuras
开启宝箱,Cofre del Tesoro Abierto
FAST_FIGHT_FREE,Combate Rápido por 2 horas es gratis ahora. ¿Continuar? (Ahora eres VIP {0} y puedes comprar {1} veces más hoy)
未开放,Indisponible
在这里可以进行不同类型的召唤，现在就试试吧~,"Aquí se pueden hacer diferentes tipos de <color=#FA931AFF>Invocación</color>, pruébalo ahora ~"
在这里可以进行不同类型的召唤，获得各类奖励。现在就试试吧~,Aquí puedes hacer diferentes tipos de <color=#FA931AFF>Invocación</color> y obtener varias recompensas. Pruébalo ahora ~
脚链,Cadenas
REFRESH,Actualizar
REFRESH_FREE,Actualizar Gratis
剩余扫荡次数:,Restante
ARMOR_QUALITY_WHITE_ATTR,BLANCO {0}
ARMOR_QUALITY_GREEN_ATTR,VERDE {0}
ARMOR_QUALITY_BLUE_ATTR,AZUL {0}
ARMOR_QUALITY_PURPLE_ATTR,PÚRPURA {0}
聊天,Charlar
铜制重剑,Espada del Valor
点击更换技能,La habilidad no está configurada
嗯，嗯~,Ok.
觉醒会提升女神属性，并有机会让女神获得技能，赶快试试吧~~,Despertar puede mejorar los atributos del Ángel y tiene la posibilidad de obtener habilidad. Pruébelo ahora ~
任务奖励包含大量钻石以及各类稀有道具，现在把它们全部领取吧~,<color=#FA931AFF>Las recompensas de misiones</color> incluyen Diamantes enormes y objetos raros. Reclamar ahora ~
使用后增加1次boss扫荡次数,Te permite aniquilar a la Instancia de Boss de más alto nivel
在切换地图的界面下，进行扫荡BOSS,Tocar aquí para cambiar el mapa y aniquilar el BOSS
"扫荡前一副本的BOSS,获得更好装备的可能性更大！",¡Aniquilar BOSS en la instancia anterior es más probable de obtener un mejor equipamiento!
去扫荡,Ir
去召唤,Pergamino antiguo
HERO_FEELING_MAX,La promoción del Ángel alcanzó el máximo
自身的血量上限增加12%，攻击力增加20%,Aumentar el máximo de PV en un 12% y aumentar el ATQ en un 20%
自身的攻击力增加22%，暴击值增加26%,"Incrementa ATQ en 22%, Crit en 26%"
HERO_AWAKE_FULL,Se alcanzó el nivel máximo de despertar a {0}
SUMMON_HERO_HAVE,Convertido automáticamente a {0} Fragmentos porque obtenido de este Ángel \nLos Fragmentos se pueden usar para despertar a los Ángeles para obtener habilidades
HERO_ARRAY_FIGHT_VALUE,<color=#ffffff><size=24>Poder:</size></color>{0}
HERO_ARRAY_FIGHT_COUNT,En lucha:{0}/{1}
HERO_ARRAY_OPEN_NEED_LEVEL,Niv.{0} para desbloquear
HERO_ARRAY_FIGHT_COUNT_MAX_LIMIT,Desplegar hasta 12 Ángeles
HERO_ARRAY_FIGHT_COUNT_MIN_LIMIT,Desplegar al menos 6 Ángeles
HERO_ARRAY_OPEN_NEED_NEXT_LEVEL,Niv.{0} para desbloquear este espacio
HERO_ARRAY_ADVENTURE_LIMIT,Los ángeles en la aventura no pueden desplegarse en la lucha
ARMOR_SPECIAL_STHENGTHEN_ADD,(Mejora todos los equipamientos +{0} para desbloquear)
首尔 清溪川,"Cheonggye, Seoul"
我的大小姐，快一点吧，再晚了就抓不到妖怪了！,"¡Oh bien! ¡Sé rápido, por favor! ¡No podemos atrapar a los duendes más tarde!"
妖怪才不会来这种人多的地方呢！挤死我了，小巴，咱们早点回家去吧。,"¡Los duendes no vendrán a lugares tan concurridos! Me estoy muriendo de las multitudes. Bari, quiero irme a casa ahora."
别抱怨啦，你可是神选之人，怎么一点吃苦耐劳的精神都没有？！,Deja de pestañear y recuerda que eres el elegido por Dios. ¿Cómo es que no tienes el espíritu del trabajo duro? !
神选中我主要是因为颜值，又不是因为我能吃苦。,La razón por la que fui elegido es mi cara bonita en lugar de mi espíritu trabajador.
颜值？！...,¡¿Tu linda cara?!...
快看！舞台边上有几只妖怪，咱们悄悄过去消灭它们！,¡Mira! Hay algunos duendes al lado del escenario. ¡Escurridizos y eliminémoslos!
总算没白来，赶紧抓完妖怪收工回家咯。,Afortunadamente no somos en vano hoy. Atrapa algunos duendes rápidamente y volvamos a casa.
你看！就这么简单。下一个该你了,¡Mira lo fácil que es! Tú eres el siguiente.
好吧。神选之人终于要出手了，嘻嘻！,"Bueno, parece que el elegido está ansioso por pelear, ¡je, je!"
轻松搞定！,Tan fácil jajaja!
早说过让你不要同时召唤三个妹子！后果很严重的！！,¡Te dije que no puedes convocar a tres Ángeles al mismo tiempo! ¡Te meterás en problemas!
别！别这么激动，我选一个还不行吗...,Oh! No te emociones tanto. Elegiré uno de inmediato.
就是她了！用剑的小姐姐最性感！哈哈~,¡Es ella! ¡Las chicas con espada son las más sexys! Jaja.
就是她了！会射箭的小姐姐最性感！哈哈~,¡Es ella! ¡Las chicas con flechas son las más sexys! Jaja.
就是她了！用魔法棒的小姐姐最性感！哈哈~,¡Es ella! ¡Las chicas con varita mágica son las más sexys! Jaja.
这才乖嘛。恭喜你，今天的教学到此结束！,Excelente. ¡Felicitaciones por terminar la enseñanza de hoy!
这么快就结束了？！真让人有点不适应啊...,¿Se acabó tan rápido? No estoy realmente en sintonía con eso ...
本公主心情大好，决定好好睡一觉。,Estoy de buen humor. Hora de dormir bien.
巴里公主原来也这么难以琢磨...,Resulta que la princesa Bari es bastante difícil de entender...
第二天晚上...,La noche siguiente...
求求你，放我走吧，我想妈妈了...,"Por favor, déjame ir ... Realmente extraño a mi madre ..."
"Auf keinen Fall! Du bist Gottes Auserwählte und es ist deine Pflicht, seine Aufgaben zu erfüllen.","Auf keinen Fall! Du bist Gottes Auserwählte und es ist deine Pflicht, seine Aufgaben zu erfüllen."
可是我只是个来韩国旅游的学生，明天的返程机票早就订好了。,Pero solo soy un estudiante que viaja a Corea y reservé mi boleto de regreso para mañana.
不要在意这些细节，今天有重要的技能教给你：召唤天使！,No te preocupes por estos detalles. Hoy te enseñaré una habilidad importante: ¡Invocar ángeles!
好像很高级的样子...,Suena bien…
哇~~~这个小姐姐好酷，居然长着翅膀。,¡GUAUU! ¡Qué bonita es! ¡Y ella tiene ALAS REALES!
我早就说过这个很好玩。她叫加百列，是一位天使，未来她将永远跟随着你。,Te dije que es interesante. Ella es Gabriel y es un ángel. Ella siempre te seguirá en el futuro.
跟着我？好酷噢！,¿Sígueme? ¡Increíble!
对，她会陪着你战斗，消灭妖怪。,Si. ¡Ella te seguirá para luchar y destruir a los monstruos!
果然三句话不离打妖怪...,Siempre estás hablando de destruir a los monstruos ...
这是神给你的使命，赶快让加百列和你一起并肩作战吧。,¡Son tus deberes dados por Dios! Ve a pelear con Gabriel ahora mismo.
当胜率超过80％，我们就可以去挑战BOSS，只有打败BOSS，我们才能进入下一个关卡。,"Alcanza más del 80% de tasa de victorias para desafiar al jefe, vencer al jefe, podemos ir a la próxima mazmorra"
点击切换到布阵界面,Toque aquí para editar formación <color=#FA931AFF> del Ángel</color>
加百列果然厉害！很轻松就干掉了妖怪。,¡Gabriel es realmente poderoso! ¡Fue fácil para ella destruir a los monstruos!
是的，而你是加百列的主人，所以你才更厉害！,"¡Si! ¡Y tú eres el maestro de Gabriel, así que eres más poderoso!"
接下来，沿着这条路一直探索，还会遇到更多的妖怪，请消灭它们！,Encontrarás más monstruos a medida que te adentres en este camino. ¡Debes vencer a todos los monstruos que encuentres!
哈哈！有天使小姐姐做打手真棒。,¡Jaja! Es genial tener un ángel como batidor. Heehee
不是打手...天使是神派来帮助你的，和我一样。,"No es un batidor ... Dios envía a los ángeles para ayudarte, como yo."
我知道啦，巴里公主是韩国著名的天使，神指引你来帮助我，所以我的旅游全泡汤了...,Sé que la princesa Bari es famosa en Corea. Dios te ha enviado para que me ayudes y luego mis planes de viaje subieron en algo ...
你这家伙，怎么还记挂着旅游这种小事，你可是神选之人！,¿Por qué todavía recuerdas cosas tan insignificantes como viajar? ¡Tú eres el elegido por Dios!
好吧，好吧。请继续你的表演。,"Muy bien, continúa con tu desempeño."
这还差不多。,Eso es más como eso.
小巴，我刚刚捡到了这个…看起来很厉害的样子。,"Bari, encontré esto justo ahora ... Se ve genial."
这是击杀怪物掉落的武器，赶紧装备起来！,Es el equipo arrojado del monstruo asesinado. ¡Consíguelo equipado ahora!
提升自己实力的诀窍就在这里！消灭怪物会随机掉落装备，我们看到小红点提示就要及时换上新的装备。,¡Aquí está la clave para mejorar tu poder! Reemplace el equipo nuevo a tiempo cuando vea un punto rojo.
果然感觉到力量更强大了。,"Efectivamente, me siento más fuerte."
是的，一定要记得经常更换最新的装备，这是你变强的诀窍。,Si. Siempre recuerde cambiar el equipo más nuevo. Ese es el secreto para que te vuelvas más fuerte.
现在打这些妖怪好轻松啊！,¡Qué fácil es luchar contra estos monstruos ahora!
当心！他们只是小喽啰，我感觉前方有巨大的黑暗力量！,¡Cuidado! Son simplemente un grupo de minions. ¡Siento un inmenso poder oscuro más adelante!
好多好东西！,¡Tantas cosas bonitas!
是的，干掉这些小BOSS，会得到很多奖励。神不会让你白干活的。,"Sí, hay muchas recompensas por matar a BOSS. Dios no te dejará trabajar por nada."
好的，我明白了，是不是又该更换装备了？,"De acuerdo, ya veo. ¿Es hora de cambiar el equipo nuevamente?"
真聪明呢！不愧是神选之人。,¡Inteligente! ¡Definitivamente eres la persona elegida por Dios!
换上新的装备后，力量真的很强大了！,"¡Con el nuevo equipo, el poder es realmente más fuerte!"
及时换上新装备，就可以变得更强！,"Cuando vea un punto rojo, ¡debe equipar el nuevo equipo para hacerse más fuerte!"
是的呢，我的主人。,"Si, mi maestro."
主人？？你叫我主人？,¿¿Maestro?? ¿Me llamas maestro?
